enst_id	length	syn_prob	syn_count	mis_prob	mis_count
ENST00000262584	257	1.232e-05	94	3.166e-05	102
ENST00000262585	1198	5.657e-05	350	1.102e-04	545
ENST00000262593	306	1.046e-05	62	2.830e-05	148
ENST00000262605	342	1.198e-05	85	2.874e-05	146
ENST00000262608	1301	4.293e-05	369	1.107e-04	799
ENST00000262613	358	2.146e-05	105	4.045e-05	231
ENST00000262622	424	2.299e-05	128	5.478e-05	266
ENST00000262623	1035	5.171e-05	313	1.076e-04	441
ENST00000262626	417	2.081e-05	106	4.406e-05	175
ENST00000262629	113	5.662e-06	43	1.190e-05	75
ENST00000262633	480	2.140e-05	96	5.152e-05	179
ENST00000262640	260	6.446e-06	49	1.758e-05	110
ENST00000262643	410	1.453e-05	94	3.431e-05	158
ENST00000262644	359	1.679e-05	97	3.487e-05	160
ENST00000262646	212	6.398e-06	31	1.685e-05	24
ENST00000262648	680	2.613e-05	109	5.984e-05	216
ENST00000262650	903	2.180e-05	184	6.572e-05	251
ENST00000262659	433	2.716e-05	75	5.558e-05	143
ENST00000262662	168	6.972e-06	34	1.398e-05	66
ENST00000262710	1341	3.934e-05	315	1.231e-04	598
ENST00000262713	538	2.884e-05	105	6.208e-05	188
ENST00000262715	2627	8.391e-05	580	2.177e-04	1450
ENST00000262717	801	3.483e-05	218	7.258e-05	408
ENST00000262719	1717	9.526e-05	381	1.792e-04	691
ENST00000262726	1501	4.948e-05	350	1.156e-04	836
ENST00000262735	468	2.076e-05	132	4.275e-05	188
ENST00000262738	3014	1.895e-04	1062	3.606e-04	1754
ENST00000262741	461	1.179e-05	69	3.600e-05	239
ENST00000262746	199	4.956e-06	40	1.370e-05	102
ENST00000262752	745	1.806e-05	72	5.301e-05	151
ENST00000262753	589	1.426e-05	75	4.031e-05	161
ENST00000262764	556	2.418e-05	159	5.501e-05	249
ENST00000262765	1663	5.141e-05	354	1.461e-04	906
ENST00000262768	220	1.270e-05	56	2.303e-05	70
ENST00000262776	585	2.591e-05	166	5.148e-05	339
ENST00000262794	1211	4.438e-05	296	1.013e-04	594
ENST00000262795	1730	1.146e-04	518	2.190e-04	572
ENST00000262803	1118	6.059e-05	345	1.157e-04	281
ENST00000262809	621	3.310e-05	199	6.986e-05	321
ENST00000262811	1309	6.746e-05	359	1.523e-04	500
ENST00000262812	308	1.742e-05	106	3.143e-05	174
ENST00000262815	613	3.040e-05	190	5.966e-05	144
ENST00000262839	973	2.678e-05	152	7.340e-05	191
ENST00000262843	735	2.006e-05	95	5.740e-05	213
ENST00000262844	333	1.590e-05	48	3.305e-05	89
ENST00000262848	358	2.038e-05	81	3.749e-05	94
ENST00000262850	374	1.008e-05	49	3.023e-05	73
ENST00000262865	487	1.959e-05	133	3.942e-05	310
ENST00000262866	261	9.643e-06	71	2.093e-05	141
ENST00000262873	1983	9.110e-05	603	2.089e-04	1259
ENST00000262878	591	1.782e-05	108	5.052e-05	253
ENST00000262879	1494	3.686e-05	298	1.088e-04	546
ENST00000262887	633	2.176e-05	139	5.856e-05	345
ENST00000262888	427	2.218e-05	108	4.651e-05	187
ENST00000262890	231	9.753e-06	59	2.387e-05	109
ENST00000262891	752	3.538e-05	209	8.446e-05	303
ENST00000262894	706	1.634e-05	124	5.002e-05	375
ENST00000262895	980	5.200e-05	255	1.156e-04	354
ENST00000262903	909	2.372e-05	178	6.598e-05	249
ENST00000262915	444	1.675e-05	103	4.005e-05	179
ENST00000262919	1429	4.832e-05	263	1.168e-04	539
ENST00000262932	248	7.762e-06	52	1.981e-05	143
ENST00000262940	803	4.258e-05	37	8.923e-05	72
ENST00000262942	370	1.247e-05	78	3.262e-05	112
ENST00000262947	173	1.116e-05	50	1.869e-05	70
ENST00000262948	400	2.352e-05	130	4.430e-05	165
ENST00000262953	743	4.092e-05	248	7.683e-05	393
ENST00000262958	374	1.897e-05	122	4.233e-05	196
ENST00000262960	892	4.659e-05	261	9.205e-05	373
ENST00000262961	939	5.614e-05	268	1.097e-04	548
ENST00000262962	323	1.567e-05	95	3.248e-05	139
ENST00000262965	654	3.944e-05	247	7.332e-05	420
ENST00000262966	471	2.670e-05	115	4.989e-05	204
ENST00000262970	1236	6.387e-05	254	1.377e-04	553
ENST00000262971	510	3.083e-05	207	5.586e-05	204
ENST00000262982	971	2.464e-05	198	6.558e-05	318
ENST00000262990	320	7.394e-06	56	2.338e-05	148
ENST00000262995	724	1.953e-05	134	5.606e-05	304
ENST00000262999	307	1.388e-05	78	2.767e-05	166
ENST00000263012	1267	5.157e-05	92	1.061e-04	193
ENST00000263025	379	1.832e-05	88	4.008e-05	159
ENST00000263026	725	3.214e-05	195	7.079e-05	418
ENST00000263035	919	3.280e-05	244	7.842e-05	534
ENST00000263036	577	1.666e-05	128	3.963e-05	259
ENST00000263038	338	1.343e-05	76	3.058e-05	186
ENST00000263054	1168	4.452e-05	262	1.035e-04	537
ENST00000263056	467	1.433e-05	121	3.711e-05	163
ENST00000263062	836	2.576e-05	169	6.661e-05	296
ENST00000263063	582	1.636e-05	125	4.516e-05	263
ENST00000263071	830	4.331e-05	211	9.127e-05	380
ENST00000263073	1419	4.875e-05	381	1.295e-04	813
ENST00000263080	313	8.783e-06	59	2.276e-05	152
ENST00000263083	443	1.996e-05	113	4.564e-05	271
ENST00000263087	1179	4.640e-05	276	1.029e-04	649
ENST00000263088	933	3.448e-05	239	8.941e-05	572
ENST00000263092	562	1.810e-05	115	4.471e-05	191
ENST00000263093	690	3.187e-05	165	7.143e-05	399
ENST00000263094	2146	1.098e-04	672	2.303e-04	1485
ENST00000263095	627	1.710e-05	159	4.723e-05	357
ENST00000263097	309	1.683e-05	111	3.139e-05	206
ENST00000263100	495	2.957e-05	142	5.711e-05	292
ENST00000263102	474	2.024e-05	105	4.318e-05	142
ENST00000263116	333	1.756e-05	104	3.555e-05	182
ENST00000263119	2220	8.134e-05	546	1.919e-04	1044
ENST00000263121	339	1.567e-05	101	3.253e-05	71
ENST00000263125	706	2.414e-05	170	5.835e-05	270
ENST00000263160	582	1.846e-05	122	4.570e-05	240
ENST00000263168	286	8.205e-06	48	2.247e-05	108
ENST00000263174	551	1.353e-05	120	3.597e-05	292
ENST00000263177	321	1.218e-05	96	2.757e-05	118
ENST00000263181	898	2.144e-05	167	6.373e-05	425
ENST00000263182	387	9.546e-06	73	2.712e-05	175
ENST00000263187	936	2.325e-05	137	6.326e-05	396
ENST00000263196	550	2.732e-05	159	5.838e-05	319
ENST00000263202	307	1.067e-05	59	2.549e-05	76
ENST00000263205	788	3.345e-05	216	7.169e-05	309
ENST00000263207	962	5.136e-05	289	1.142e-04	673
ENST00000263208	1017	3.916e-05	265	9.011e-05	342
ENST00000263212	454	2.097e-05	118	4.468e-05	223
ENST00000263228	238	9.277e-06	54	1.832e-05	40
ENST00000263233	313	1.729e-05	72	3.100e-05	87
ENST00000263238	418	1.069e-05	71	3.203e-05	72
ENST00000263239	670	1.780e-05	136	4.782e-05	315
ENST00000263245	516	1.563e-05	108	3.952e-05	248
ENST00000263246	486	2.257e-05	144	4.740e-05	245
ENST00000263253	2414	6.574e-05	674	1.897e-04	1110
ENST00000263256	168	6.518e-06	38	1.424e-05	65
ENST00000263257	492	3.840e-05	99	5.927e-05	70
ENST00000263265	779	3.423e-05	201	8.505e-05	448
ENST00000263266	478	2.726e-05	152	5.833e-05	290
ENST00000263268	214	6.441e-06	47	1.715e-05	93
ENST00000263269	1336	1.055e-04	249	1.896e-04	269
ENST00000263270	142	5.924e-06	39	1.405e-05	15
ENST00000263274	919	4.000e-05	263	9.022e-05	498
ENST00000263277	543	3.386e-05	182	6.386e-05	267
ENST00000263278	270	1.300e-05	63	2.833e-05	173
ENST00000263285	655	2.007e-05	136	4.804e-05	361
ENST00000263314	397	1.633e-05	93	3.674e-05	185
ENST00000263317	578	1.469e-05	155	4.063e-05	335
ENST00000263321	529	1.476e-05	142	3.990e-05	374
ENST00000263326	218	6.402e-06	53	1.579e-05	125
ENST00000263331	1135	3.270e-05	241	9.173e-05	420
ENST00000263339	271	7.675e-06	49	1.841e-05	126
ENST00000263341	269	8.433e-06	62	2.012e-05	99
ENST00000263346	676	3.140e-05	219	6.996e-05	407
ENST00000263354	295	1.386e-05	82	2.700e-05	140
ENST00000263360	441	1.183e-05	80	3.321e-05	118
ENST00000263368	206	1.083e-05	55	2.181e-05	112
ENST00000263369	131	4.352e-06	28	1.241e-05	68
ENST00000263370	683	2.940e-05	142	6.570e-05	344
ENST00000263372	313	2.168e-05	99	3.720e-05	189
ENST00000263377	1362	5.894e-05	439	1.299e-04	520
ENST00000263379	636	2.458e-05	143	5.576e-05	302
ENST00000263381	794	3.747e-05	226	8.904e-05	379
ENST00000263382	202	8.737e-06	52	1.843e-05	107
ENST00000263383	632	2.927e-05	183	6.458e-05	355
ENST00000263384	112	5.140e-06	23	1.095e-05	28
ENST00000263388	2321	1.236e-04	575	2.642e-04	1027
ENST00000263390	600	3.106e-05	206	6.605e-05	340
ENST00000263401	198	6.797e-06	49	1.573e-05	94
ENST00000263408	559	1.402e-05	120	4.073e-05	329
ENST00000263409	1097	2.664e-05	204	7.838e-05	557
ENST00000263413	934	2.377e-05	229	6.635e-05	528
ENST00000263431	697	3.412e-05	182	7.580e-05	227
ENST00000263433	782	4.661e-05	212	9.645e-05	337
ENST00000263440	507	1.254e-05	90	3.345e-05	191
ENST00000263461	1224	3.491e-05	233	9.173e-05	513
ENST00000263464	604	1.553e-05	112	4.149e-05	253
ENST00000263468	1117	2.601e-05	209	7.440e-05	525
ENST00000263512	477	2.051e-05	118	4.072e-05	160
ENST00000263519	1220	6.363e-05	287	1.276e-04	399
ENST00000263549	701	3.164e-05	177	6.686e-05	321
ENST00000263563	856	3.699e-05	234	8.378e-05	471
ENST00000263574	763	2.648e-05	166	6.706e-05	436
ENST00000263576	483	1.462e-05	91	4.059e-05	201
ENST00000263578	486	1.844e-05	137	4.396e-05	283
ENST00000263579	337	1.510e-05	108	3.241e-05	228
ENST00000263593	523	1.694e-05	125	4.316e-05	276
ENST00000263598	176	9.343e-06	51	1.695e-05	128
ENST00000263610	327	2.202e-05	96	4.126e-05	152
ENST00000263620	593	3.140e-05	198	6.449e-05	297
ENST00000263629	727	1.701e-05	143	4.847e-05	383
ENST00000263634	518	1.404e-05	124	3.707e-05	288
ENST00000263635	1861	6.717e-05	447	1.486e-04	920
ENST00000263636	1722	4.450e-05	324	1.230e-04	865
ENST00000263640	509	1.611e-05	109	4.047e-05	172
ENST00000263642	1025	2.544e-05	217	7.169e-05	573
ENST00000263645	236	1.122e-05	84	2.076e-05	99
ENST00000263650	879	4.430e-05	245	9.003e-05	487
ENST00000263655	164	7.101e-06	43	1.609e-05	74
ENST00000263657	252	8.071e-06	56	2.116e-05	144
ENST00000263663	588	1.462e-05	112	4.018e-05	253
ENST00000263665	1028	2.715e-05	211	7.351e-05	448
ENST00000263666	1066	6.598e-05	334	1.257e-04	629
ENST00000263671	451	1.762e-05	113	4.143e-05	207
ENST00000263672	226	6.747e-06	41	1.700e-05	72
ENST00000263674	2063	9.943e-05	590	2.225e-04	1182
ENST00000263681	466	1.234e-05	83	3.175e-05	223
ENST00000263686	830	2.503e-05	193	6.213e-05	472
ENST00000263688	1254	2.941e-05	229	8.471e-05	542
ENST00000263694	357	1.125e-05	77	2.762e-05	130
ENST00000263697	253	6.940e-06	41	2.015e-05	82
ENST00000263702	373	1.496e-05	100	3.452e-05	206
ENST00000263707	479	2.049e-05	126	4.570e-05	209
ENST00000263708	926	2.172e-05	124	6.627e-05	302
ENST00000263710	1538	4.859e-05	324	1.297e-04	545
ENST00000263713	733	1.911e-05	144	5.413e-05	359
ENST00000263726	390	1.530e-05	104	3.482e-05	195
ENST00000263733	409	1.197e-05	91	3.321e-05	190
ENST00000263734	870	3.311e-05	282	7.259e-05	483
ENST00000263735	314	9.880e-06	76	2.359e-05	211
ENST00000263736	995	2.442e-05	254	7.005e-05	622
ENST00000263753	561	1.342e-05	107	3.732e-05	300
ENST00000263754	832	3.062e-05	172	7.055e-05	293
ENST00000263773	1017	3.008e-05	214	7.756e-05	436
ENST00000263774	264	1.057e-05	69	2.566e-05	147
ENST00000263776	501	1.537e-05	111	4.080e-05	273
ENST00000263780	213	4.903e-06	37	1.578e-05	100
ENST00000263791	1649	5.430e-05	339	1.352e-04	655
ENST00000263795	626	1.841e-05	133	4.662e-05	317
ENST00000263798	890	3.382e-05	205	8.135e-05	399
ENST00000263800	864	4.432e-05	207	8.999e-05	477
ENST00000263805	1883	4.859e-05	369	1.405e-04	903
ENST00000263816	4655	1.363e-04	988	3.688e-04	2214
ENST00000263817	1321	3.444e-05	296	9.699e-05	612
ENST00000263826	479	1.074e-05	79	3.421e-05	74
ENST00000263847	807	3.072e-05	161	7.219e-05	211
ENST00000263849	325	7.494e-06	65	2.260e-05	149
ENST00000263851	177	3.869e-06	27	1.098e-05	65
ENST00000263856	222	5.538e-06	33	1.611e-05	84
ENST00000263857	1720	6.441e-05	406	1.507e-04	735
ENST00000263863	145	5.473e-06	36	1.323e-05	81
ENST00000263864	100	3.004e-06	26	9.064e-06	39
ENST00000263867	348	1.244e-05	86	2.964e-05	188
ENST00000263881	894	2.276e-05	178	6.266e-05	352
ENST00000263897	259	1.179e-05	63	2.566e-05	132
ENST00000263904	525	1.293e-05	86	3.463e-05	240
ENST00000263915	540	1.881e-05	112	4.343e-05	263
ENST00000263918	780	2.481e-05	187	5.950e-05	347
ENST00000263921	165	6.526e-06	32	1.464e-05	45
ENST00000263923	1356	4.079e-05	319	1.030e-04	633
ENST00000263925	728	2.356e-05	160	6.117e-05	424
ENST00000263932	595	2.897e-05	166	5.945e-05	315
ENST00000263934	1770	5.255e-05	358	1.455e-04	646
ENST00000263946	747	3.018e-05	212	6.962e-05	445
ENST00000263955	372	8.514e-06	61	2.527e-05	123
ENST00000263956	886	2.212e-05	138	6.666e-05	313
ENST00000263960	238	7.230e-06	44	1.933e-05	96
ENST00000263966	863	2.933e-05	178	7.065e-05	361
ENST00000263967	1068	2.346e-05	146	7.723e-05	190
ENST00000263974	161	4.214e-06	34	1.257e-05	55
ENST00000263980	815	3.831e-05	207	7.888e-05	287
ENST00000263985	557	1.872e-05	129	4.401e-05	275
ENST00000263991	1231	3.093e-05	217	8.802e-05	541
ENST00000263997	309	1.500e-05	93	3.464e-05	175
ENST00000264001	152	5.182e-06	27	1.243e-05	91
ENST00000264005	440	1.870e-05	114	4.246e-05	203
ENST00000264009	492	2.365e-05	118	5.012e-05	243
ENST00000264010	727	2.137e-05	174	6.190e-05	170
ENST00000264012	829	3.433e-05	227	7.300e-05	462
ENST00000264018	483	1.237e-05	87	3.589e-05	86
ENST00000264020	355	1.004e-05	54	2.503e-05	162
ENST00000264025	517	2.489e-05	136	5.450e-05	266
ENST00000264027	299	7.540e-06	51	2.193e-05	135
ENST00000264028	511	1.395e-05	107	3.960e-05	181
ENST00000264029	583	2.032e-05	128	4.758e-05	289
ENST00000264031	184	6.629e-06	50	1.600e-05	118
ENST00000264033	906	2.920e-05	206	7.497e-05	421
ENST00000264036	646	2.740e-05	177	6.033e-05	328
ENST00000264039	558	3.186e-05	189	6.558e-05	346
ENST00000264042	1054	3.805e-05	259	9.043e-05	619
ENST00000264047	580	1.638e-05	127	4.208e-05	181
ENST00000264051	710	2.986e-05	186	6.706e-05	326
ENST00000264057	1214	5.517e-05	353	1.170e-04	494
ENST00000264059	239	1.231e-05	49	2.700e-05	120
ENST00000264065	793	1.825e-05	147	5.353e-05	385
ENST00000264071	444	2.757e-05	166	5.221e-05	91
ENST00000264079	580	3.011e-05	190	6.267e-05	272
ENST00000264080	543	2.507e-05	151	5.123e-05	291
ENST00000264093	277	9.166e-06	65	2.281e-05	164
ENST00000264094	753	2.845e-05	161	7.197e-05	367
ENST00000264108	419	1.052e-05	56	3.089e-05	147
ENST00000264110	505	1.342e-05	98	3.626e-05	153
ENST00000264122	982	2.621e-05	211	7.603e-05	449
ENST00000264144	1193	3.516e-05	245	9.512e-05	624
ENST00000264151	414	8.619e-06	57	2.687e-05	173
ENST00000264156	821	2.330e-05	151	6.572e-05	382
ENST00000264157	730	2.051e-05	154	5.364e-05	291
ENST00000264159	1079	2.622e-05	184	7.574e-05	497
ENST00000264160	1099	2.681e-05	226	7.815e-05	449
ENST00000264161	501	1.276e-05	87	3.852e-05	230
ENST00000264162	1927	6.972e-05	451	1.574e-04	773
ENST00000264167	658	2.105e-05	128	5.340e-05	180
ENST00000264170	465	1.175e-05	81	3.263e-05	256
ENST00000264183	1312	2.989e-05	210	8.543e-05	480
ENST00000264187	1247	5.771e-05	360	1.222e-04	739
ENST00000264192	359	1.142e-05	75	2.888e-05	178
ENST00000264193	454	1.950e-05	100	4.498e-05	173
ENST00000264198	352	1.397e-05	107	3.236e-05	174
ENST00000264218	174	7.725e-06	30	1.559e-05	80
ENST00000264220	517	1.394e-05	84	3.854e-05	129
ENST00000264228	318	1.356e-05	65	2.702e-05	133
ENST00000264229	1233	5.890e-05	353	1.241e-04	737
ENST00000264230	698	3.169e-05	170	7.158e-05	385
ENST00000264231	364	1.082e-05	91	2.758e-05	188
ENST00000264233	2590	6.074e-05	450	1.804e-04	1247
ENST00000264234	260	7.454e-06	35	1.941e-05	140
ENST00000264245	1444	4.673e-05	301	1.110e-04	699
ENST00000264246	288	7.851e-06	52	2.089e-05	131
ENST00000264249	356	1.275e-05	88	3.054e-05	168
ENST00000264254	239	7.263e-06	48	1.886e-05	145
ENST00000264255	226	5.029e-06	34	1.387e-05	81
ENST00000264257	575	1.916e-05	158	4.457e-05	304
ENST00000264260	599	1.632e-05	134	4.219e-05	277
ENST00000264263	770	2.063e-05	156	5.852e-05	332
ENST00000264265	222	6.129e-06	40	1.589e-05	94
ENST00000264276	1657	4.541e-05	324	1.196e-04	687
ENST00000264279	529	1.251e-05	99	3.676e-05	189
ENST00000264312	245	5.216e-06	47	1.656e-05	96
ENST00000264313	581	2.171e-05	99	5.388e-05	253
ENST00000264316	527	1.409e-05	109	3.998e-05	236
ENST00000264318	554	1.652e-05	135	4.281e-05	205
ENST00000264331	1626	3.871e-05	251	1.101e-04	464
ENST00000264335	255	8.558e-06	59	2.069e-05	47
ENST00000264344	1023	2.958e-05	196	7.996e-05	488
ENST00000264346	1022	2.881e-05	167	7.437e-05	417
ENST00000264350	1024	3.264e-05	184	7.756e-05	428
ENST00000264357	894	2.728e-05	133	7.052e-05	128
ENST00000264360	1040	5.709e-05	283	1.144e-04	516
ENST00000264363	872	2.128e-05	181	5.974e-05	378
ENST00000264376	174	7.396e-06	50	1.883e-05	103
ENST00000264377	832	2.877e-05	121	7.034e-05	317
ENST00000264380	2098	5.309e-05	409	1.546e-04	916
ENST00000264381	602	1.362e-05	108	4.075e-05	369
ENST00000264382	1827	4.357e-05	384	1.303e-04	1032
ENST00000264387	150	5.107e-06	38	1.100e-05	69
ENST00000264389	406	1.101e-05	91	3.003e-05	85
ENST00000264399	762	1.897e-05	159	5.295e-05	226
ENST00000264400	473	1.266e-05	91	3.694e-05	190
ENST00000264414	768	1.956e-05	159	5.916e-05	145
ENST00000264424	619	1.627e-05	125	4.546e-05	166
ENST00000264428	497	1.260e-05	85	3.316e-05	215
ENST00000264431	1499	4.208e-05	317	1.147e-04	526
ENST00000264433	1114	3.325e-05	218	8.536e-05	511
ENST00000264434	574	1.634e-05	110	4.469e-05	260
ENST00000264436	726	3.014e-05	196	6.580e-05	312
ENST00000264444	221	9.575e-06	52	2.198e-05	88
ENST00000264447	1978	4.413e-05	376	1.340e-04	1050
ENST00000264448	4168	1.047e-04	892	2.843e-04	2456
ENST00000264451	568	1.477e-05	102	4.298e-05	197
ENST00000264454	303	8.466e-06	61	2.257e-05	135
ENST00000264463	788	2.224e-05	162	6.063e-05	294
ENST00000264474	98	3.070e-06	23	7.152e-06	51
ENST00000264497	162	3.579e-06	12	1.042e-05	42
ENST00000264499	715	1.739e-05	109	4.733e-05	285
ENST00000264501	5005	1.144e-04	840	3.454e-04	1664
ENST00000264515	538	1.574e-05	103	4.008e-05	112
ENST00000264538	429	1.377e-05	93	3.390e-05	212
ENST00000264552	222	1.324e-05	92	2.493e-05	122
ENST00000264553	257	1.281e-05	92	2.702e-05	167
ENST00000264554	582	4.340e-05	148	7.727e-05	272
ENST00000264555	1649	8.136e-05	614	1.736e-04	1211
ENST00000264563	199	1.047e-05	48	2.180e-05	122
ENST00000264595	346	1.016e-05	63	2.729e-05	206
ENST00000264596	605	1.655e-05	123	4.695e-05	336
ENST00000264601	212	9.083e-06	58	1.793e-05	127
ENST00000264605	600	2.416e-05	160	5.158e-05	339
ENST00000264607	335	1.547e-05	102	3.381e-05	156
ENST00000264613	1065	2.778e-05	228	7.393e-05	539
ENST00000264637	490	2.169e-05	113	4.998e-05	143
ENST00000264638	1384	5.886e-05	344	1.447e-04	618
ENST00000264639	534	2.302e-05	127	5.544e-05	210
ENST00000264645	703	2.317e-05	141	6.570e-05	331
ENST00000264649	838	2.538e-05	159	6.741e-05	235
ENST00000264651	525	1.730e-05	119	4.193e-05	301
ENST00000264657	770	2.463e-05	160	6.229e-05	124
ENST00000264658	436	1.157e-05	83	3.223e-05	92
ENST00000264659	1183	7.617e-05	279	1.458e-04	422
ENST00000264661	1017	4.564e-05	274	1.044e-04	425
ENST00000264663	1086	3.104e-05	221	7.832e-05	440
ENST00000264664	208	6.505e-06	47	1.538e-05	80
ENST00000264668	725	2.289e-05	183	5.512e-05	420
ENST00000264669	662	1.701e-05	138	4.466e-05	295
ENST00000264670	767	2.647e-05	173	6.491e-05	414
ENST00000264674	1116	3.231e-05	262	8.036e-05	485
ENST00000264689	469	1.246e-05	97	3.402e-05	225
ENST00000264690	638	1.577e-05	143	4.506e-05	298
ENST00000264703	234	8.620e-06	61	2.258e-05	94
ENST00000264705	2225	8.240e-05	588	2.062e-04	892
ENST00000264709	912	3.868e-05	229	9.288e-05	324
ENST00000264710	200	6.739e-06	36	1.564e-05	31
ENST00000264711	273	7.726e-06	47	2.273e-05	134
ENST00000264712	793	3.213e-05	192	7.723e-05	357
ENST00000264716	326	1.565e-05	87	3.365e-05	142
ENST00000264717	625	1.951e-05	148	4.987e-05	374
ENST00000264718	388	1.182e-05	94	3.033e-05	194
ENST00000264731	680	2.369e-05	172	6.165e-05	280
ENST00000264734	305	9.423e-06	80	2.399e-05	172
ENST00000264735	168	5.670e-06	38	1.338e-05	94
ENST00000264741	1035	4.233e-05	259	9.183e-05	509
ENST00000264758	768	2.867e-05	166	6.434e-05	400
ENST00000264771	504	2.767e-05	193	5.266e-05	369
ENST00000264775	285	8.895e-06	53	2.150e-05	132
ENST00000264779	480	1.233e-05	106	3.676e-05	209
ENST00000264784	540	2.136e-05	164	4.476e-05	294
ENST00000264808	630	1.674e-05	142	4.789e-05	298
ENST00000264818	1187	5.292e-05	303	1.215e-04	619
ENST00000264819	545	2.951e-05	202	5.606e-05	312
ENST00000264824	280	1.618e-05	53	3.468e-05	86
ENST00000264828	1745	7.053e-05	405	1.611e-04	872
ENST00000264832	532	2.303e-05	153	4.958e-05	324
ENST00000264833	454	2.475e-05	130	5.144e-05	183
ENST00000264834	362	2.799e-05	89	4.828e-05	175
ENST00000264852	827	3.166e-05	187	7.154e-05	461
ENST00000264864	481	1.756e-05	69	3.983e-05	169
ENST00000264866	526	1.194e-05	71	3.585e-05	167
ENST00000264867	798	2.371e-05	174	6.209e-05	383
ENST00000264870	732	2.416e-05	179	6.120e-05	350
ENST00000264883	507	1.393e-05	81	3.587e-05	154
ENST00000264888	125	2.734e-06	27	8.698e-06	64
ENST00000264893	429	1.233e-05	72	3.251e-05	144
ENST00000264895	4012	1.241e-04	886	3.065e-04	2117
ENST00000264896	478	1.399e-05	87	3.481e-05	188
ENST00000264904	973	2.364e-05	139	6.543e-05	311
ENST00000264908	323	8.920e-06	68	2.279e-05	162
ENST00000264914	533	2.304e-05	113	5.151e-05	252
ENST00000264917	885	3.621e-05	207	8.079e-05	298
ENST00000264926	495	1.259e-05	94	3.675e-05	259
ENST00000264930	1083	6.705e-05	436	1.214e-04	612
ENST00000264932	664	2.947e-05	200	6.423e-05	340
