uniprot_id	struct_id	struct_source
Q14123	57_467_4wzi_1_A	SWISS-MODEL
Q14147	148_991_5aor_2_A	SWISS-MODEL
Q14154	220_434_6ok3_1_B	SWISS-MODEL
Q14161	6_358_6jmt_1_A	SWISS-MODEL
Q14165	44_226_2k46_1_A	SWISS-MODEL
Q14183	89_395_2r83_1_A	SWISS-MODEL
Q14185	1_1615_6tgb_1_A	SWISS-MODEL
Q14190	2_348_4zpk_1_B	SWISS-MODEL
Q14201	1_115_3e9v_1_A	SWISS-MODEL
Q14206	13_107_1wey_1_A	SWISS-MODEL
Q14210	20_94_2l03_1_A	SWISS-MODEL
Q14213	28_227_6o4p_1_A	SWISS-MODEL
Q14249	62_283_6lyf_2_A	SWISS-MODEL
Q14314	22_438_3ghg_2_C	SWISS-MODEL
Q14330	20_296_5xsz_1_A	SWISS-MODEL
Q14332	35_561_5v57_1_B	SWISS-MODEL
Q14344	18_370_6crk_1_A	SWISS-MODEL
Q14390	37_218_4gdx_1_B	SWISS-MODEL
Q14406	27_221_1hwg_1_A	SWISS-MODEL
Q14410	12_516_6zq4_1_A	SWISS-MODEL
Q14432	669_1094_7l27_2_A	SWISS-MODEL
Q14435	96_632_6s22_1_A	SWISS-MODEL
Q14451	100_352_4k81_3_A	SWISS-MODEL
Q14498	150_331_4pkd_1_B	SWISS-MODEL
Q14500	42_372_3spg_1_D	SWISS-MODEL
Q14508	75_124_1udk_1_A	SWISS-MODEL
Q14520	42_559_5edm_1_A	SWISS-MODEL
Q14527	55_1008_6l8n_1_A	SWISS-MODEL
Q14533	102_312_6jlb_1_A	SWISS-MODEL
Q14542	7_450_6ob6_1_A	SWISS-MODEL
Q14563	27_669_1olz_1_A	SWISS-MODEL
Q14571	6_2635_6dqj_1_A	SWISS-MODEL
Q14574	136_678_7a7d_1_J	SWISS-MODEL
Q14576	38_250_5ca5_1_A	SWISS-MODEL
Q14582	54_132_1nlw_1_C	SWISS-MODEL
Q14584	153_459_5wjq_1_C	SWISS-MODEL
Q14585	59_365_5wjq_1_C	SWISS-MODEL
Q14586	264_571_5wjq_1_C	SWISS-MODEL
Q14588	201_507_5wjq_1_C	SWISS-MODEL
Q14590	260_566_5wjq_1_C	SWISS-MODEL
Q14592	193_499_5wjq_1_C	SWISS-MODEL
Q14593	205_510_5v3j_2_C	SWISS-MODEL
Q14624	27_601_6fpz_1_A	SWISS-MODEL
Q14651	123_627_1pxy_1_A	SWISS-MODEL
Q14654	32_359_6c3o_1_B	SWISS-MODEL
Q14679	605_1039_6vzt_1_A	SWISS-MODEL
Q14681	68_240_3drx_1_A	SWISS-MODEL
Q14689	330_927_5icr_1_A	SWISS-MODEL
Q14692	54_1267_6rxt_1_Z	SWISS-MODEL
Q14694	410_796_3n3k_1_A	SWISS-MODEL
Q14696	45_234_2kgl_1_A	SWISS-MODEL
Q14697	33_944_5ied_1_A	SWISS-MODEL
Q14703	112_475_2zwp_2_A	SWISS-MODEL
Q14721	27_424_3lnm_2_A	SWISS-MODEL
Q14722	88_413_3lut_1_A	SWISS-MODEL
Q14738	110_512_3fga_1_B	SWISS-MODEL
Q14739	213_615_4quv_1_A	SWISS-MODEL
Q14764	1_815_4v60_1_A	SWISS-MODEL
Q14765	25_707_6ux2_1_A	SWISS-MODEL
Q14773	46_232_3bn3_1_B	SWISS-MODEL
Q147U1	195_501_5wjq_1_C	SWISS-MODEL
Q147X3	211_361_6ygd_1_A	SWISS-MODEL
Q14802	21_87_2jp3_1_A	SWISS-MODEL
Q14916	15_461_6v4d_1_A	SWISS-MODEL
Q14919	8_89_7cvq_2_A	SWISS-MODEL
Q14929	259_593_5wjq_1_C	SWISS-MODEL
Q14940	32_543_7dsx_1_B	SWISS-MODEL
Q14957	29_842_6whs_1_B	SWISS-MODEL
Q14964	4_195_6s5f_1_A	SWISS-MODEL
Q14973	25_309_4n7x_1_A	SWISS-MODEL
Q14995	102_577_5uan_1_B	SWISS-MODEL
Q14CB8	108_309_3byi_1_A	SWISS-MODEL
Q14CS0	215_331_1s3s_1_G	SWISS-MODEL
Q15014	120_286_6ago_1_B	SWISS-MODEL
Q15021	7_1218_6qj3_1_A	SWISS-MODEL
Q15034	649_1050_5lp8_1_A	SWISS-MODEL
Q15040	24_200_6pgv_1_A	SWISS-MODEL
Q15050	22_195_7bt6_1_e	SWISS-MODEL
Q15057	1_365_4nsw_1_A	SWISS-MODEL
Q15067	1_654_1is2_1_A	SWISS-MODEL
Q15072	13_291_5wjq_1_C	SWISS-MODEL
Q15084	26_266_3wt1_1_A	SWISS-MODEL
Q15102	5_216_1bwq_1_A	SWISS-MODEL
Q15111	109_852_3qr0_1_A	SWISS-MODEL
Q15124	3_567_6y8z_1_A	SWISS-MODEL
Q15131	35_328_1h27_1_A	SWISS-MODEL
Q15139	420_849_6s9x_1_A	SWISS-MODEL
Q15147	5_858_3qr0_1_A	SWISS-MODEL
Q15165	17_354_6h0a_1_A	SWISS-MODEL
Q15166	17_354_6h0a_1_A	SWISS-MODEL
Q15173	69_467_3fga_1_B	SWISS-MODEL
Q15262	864_1438_3sr9_1_A	SWISS-MODEL
Q15269	1_876_6rxv_1_A	SWISS-MODEL
Q15306	239_420_5bvi_1_A	SWISS-MODEL
Q15327	27_313_5leb_1_A	SWISS-MODEL
Q15334	16_951_6n8q_1_A	SWISS-MODEL
Q15345	460_786_2bnh_1_A	SWISS-MODEL
Q15349	49_382_4l44_1_A	SWISS-MODEL
Q15365	97_349_2jzx_1_A	SWISS-MODEL
Q15388	54_145_1om2_1_A	SWISS-MODEL
Q15391	19_302_4pxz_1_A	SWISS-MODEL
Q15406	53_471_4nqa_1_A	SWISS-MODEL
Q15415	6_183_6y53_1_H	SWISS-MODEL
Q15417	18_150_1wyn_1_A	SWISS-MODEL
Q15434	55_218_4ed5_1_A	SWISS-MODEL
Q15437	1_764_5kyn_2_A	SWISS-MODEL
Q15466	48_257_4nuf_1_A	SWISS-MODEL
Q15477	52_1245_4buj_1_A	SWISS-MODEL
Q15506	7_72_7my4_1_A	SWISS-MODEL
Q15555	134_298_4xa3_1_A	SWISS-MODEL
Q15569	34_315_6o9d_2_A	SWISS-MODEL
Q15599	147_337_2krg_1_A	SWISS-MODEL
Q15653	51_310_5leb_1_A	SWISS-MODEL
Q15654	276_436_2rgt_2_A	SWISS-MODEL
Q15669	2_175_1ds6_1_A	SWISS-MODEL
Q15696	166_349_7c07_2_A	SWISS-MODEL
Q15697	254_407_5wjq_1_C	SWISS-MODEL
Q15700	421_864_3shw_1_A	SWISS-MODEL
Q15743	20_300_6os0_1_A	SWISS-MODEL
Q15746	31_812_3b43_1_A	SWISS-MODEL
Q15760	16_343_6ibl_2_A	SWISS-MODEL
Q15761	39_444_5zbh_1_A	SWISS-MODEL
Q15776	309_570_5v3j_2_C	SWISS-MODEL
Q15777	11_291_3rl5_1_A	SWISS-MODEL
Q15825	33_488_6pv7_1_A	SWISS-MODEL
Q15836	7_98_2kog_1_A	SWISS-MODEL
Q15842	34_368_3spj_1_D	SWISS-MODEL
Q15847	15_48_3j9e_1_A	SWISS-MODEL
Q15848	107_244_6u66_1_A	SWISS-MODEL
Q15849	558_903_4ezc_1_A	SWISS-MODEL
Q15878	70_1851_6jp5_1_A	SWISS-MODEL
Q15915	235_386_2gli_1_C	SWISS-MODEL
Q15928	170_446_5v3m_1_C	SWISS-MODEL
Q15935	139_459_5wjq_1_C	SWISS-MODEL
Q15937	190_496_5wjq_1_C	SWISS-MODEL
Q15973	57_341_5v3j_1_C	SWISS-MODEL
Q16099	21_834_6njn_1_C	SWISS-MODEL
Q16134	37_617_2gmj_1_A	SWISS-MODEL
Q16143	14_85_6ssx_1_I	SWISS-MODEL
Q16270	31_155_3tjq_1_A	SWISS-MODEL
Q16280	131_580_7lft_1_A	SWISS-MODEL
Q16281	159_608_7lft_1_A	SWISS-MODEL
Q16322	85_468_2r9r_1_B	SWISS-MODEL
Q16348	41_701_4uvm_1_A	SWISS-MODEL
Q16352	90_302_6jlb_1_A	SWISS-MODEL
Q16394	475_729_1omz_1_A	SWISS-MODEL
Q16445	27_443_6hug_1_A	SWISS-MODEL
Q16478	20_835_6njm_1_A	SWISS-MODEL
Q16518	2_533_4ryz_1_A	SWISS-MODEL
Q16526	3_488_7ej9_1_A	SWISS-MODEL
Q16527	1_191_1b8t_1_A	SWISS-MODEL
Q16537	55_453_3fga_1_B	SWISS-MODEL
Q16559	1_63_2ypa_1_A	SWISS-MODEL
Q16560	44_149_6qx9_6_A	SWISS-MODEL
Q16581	23_460_5o9h_1_A	SWISS-MODEL
Q16584	41_382_1k9a_3_A	SWISS-MODEL
Q16587	246_551_5wjq_1_C	SWISS-MODEL
Q16600	148_426_5wjq_1_C	SWISS-MODEL
Q16602	33_402_6e3y_1_F	SWISS-MODEL
Q16613	18_196_1ib1_1_C	SWISS-MODEL
Q16623	2_248_3c98_1_B	SWISS-MODEL
Q16653	30_153_1pko_1_A	SWISS-MODEL
Q16661	27_111_1o8r_1_A	SWISS-MODEL
Q16665	11_357_4zpk_1_B	SWISS-MODEL
Q16666	197_763_5z7d_1_A	SWISS-MODEL
Q16671	197_513_3g2f_1_A	SWISS-MODEL
Q16706	115_1144_3dx2_1_A	SWISS-MODEL
Q16720	2_1060_6a69_1_A	SWISS-MODEL
Q16762	2_293_1dp2_1_A	SWISS-MODEL
Q16798	43_604_3wja_1_C	SWISS-MODEL
Q16816	18_366_3uto_2_A	SWISS-MODEL
Q16819	36_602_4gwm_1_A	SWISS-MODEL
Q16822	27_640_5fh0_1_A	SWISS-MODEL
Q16832	29_367_4ag4_1_A	SWISS-MODEL
Q16842	67_350_2wml_1_A	SWISS-MODEL
Q16877	4_449_5ak0_1_B	SWISS-MODEL
Q17RR3	18_467_2ppl_1_A	SWISS-MODEL
Q18PE1	3_210_3ml4_1_A	SWISS-MODEL
Q1HG44	4_274_7d3e_1_B	SWISS-MODEL
Q1L6U9	37_117_6rwc_1_A	SWISS-MODEL
Q1W4C9	36_94_6kbr_1_B	SWISS-MODEL
Q27J81	556_986_3obv_1_B	SWISS-MODEL
Q29RF7	31_1126_5hdt_1_A	SWISS-MODEL
Q2HXU8	109_271_1sl6_5_A	SWISS-MODEL
Q2I0M4	39_250_2v9t_1_B	SWISS-MODEL
Q2I0M5	35_136_4c9e_2_D	SWISS-MODEL
Q2KHN1	3_164_3hcs_1_A	SWISS-MODEL
Q2L4Q9	26_276_5ce1_1_A	SWISS-MODEL
Q2M218	260_566_5wjq_1_C	SWISS-MODEL
Q2M2H8	910_1803_3ton_1_A	SWISS-MODEL
Q2M2I3	120_297_4urj_1_A	SWISS-MODEL
Q2M3G0	12_1244_4f4c_1_A	SWISS-MODEL
Q2M3M2	34_557_2xq2_1_A	SWISS-MODEL
Q2M3T9	38_452_2pe4_1_A	SWISS-MODEL
Q2M3W8	234_540_5wjq_1_C	SWISS-MODEL
Q2M3X9	221_576_5wjq_1_C	SWISS-MODEL
Q2M5E4	8_139_2a72_1_A	SWISS-MODEL
Q2NKX8	88_638_1z3i_1_A	SWISS-MODEL
Q2NL67	319_601_6hxs_1_A	SWISS-MODEL
Q2Q1W2	479_868_6fpt_1_A	SWISS-MODEL
Q2QD12	4_225_3ovp_1_A	SWISS-MODEL
Q2QGD7	172_476_5wjq_1_C	SWISS-MODEL
Q2TAA2	13_241_3mil_1_A	SWISS-MODEL
Q2TAC6	8_385_3h4s_1_A	SWISS-MODEL
Q2TB90	16_913_1hkc_1_B	SWISS-MODEL
Q2VIR3	20_468_6o85_1_L	SWISS-MODEL
Q2VPA4	34_285_2xrb_1_A	SWISS-MODEL
Q2VWP7	237_815_4pbx_1_A	SWISS-MODEL
Q2VY69	202_534_5v3j_1_C	SWISS-MODEL
Q2VYF4	221_394_3skq_1_A	SWISS-MODEL
Q2WGJ6	7_259_3i3n_1_B	SWISS-MODEL
Q2Y0W8	454_1011_6caa_1_A	SWISS-MODEL
Q30KP8	29_64_5lcs_1_A	SWISS-MODEL
Q30KP9	35_67_6mjv_1_A	SWISS-MODEL
Q30KQ4	38_72_5ki9_1_A	SWISS-MODEL
Q30KQ5	35_72_5ki9_1_A	SWISS-MODEL
Q30KQ6	23_60_1fd4_2_A	SWISS-MODEL
Q30KQ7	32_65_2lwl_1_A	SWISS-MODEL
Q30KQ9	30_67_5ki9_1_A	SWISS-MODEL
Q32M45	91_926_6qpb_1_A	SWISS-MODEL
Q32M78	249_554_5wjq_1_C	SWISS-MODEL
Q32MK0	508_814_2x0g_1_A	SWISS-MODEL
Q32P44	209_869_4ci8_2_A	SWISS-MODEL
Q32P51	8_190_1u1l_1_B	SWISS-MODEL
Q3B726	43_200_4c3h_1_G	SWISS-MODEL
Q3B7J2	2_364_4h3v_1_C	SWISS-MODEL
Q3B8N2	1_356_3vkm_1_A	SWISS-MODEL
Q3C1V8	111_206_6u81_1_A	SWISS-MODEL
Q3I5F7	1_196_3k2i_1_A	SWISS-MODEL
Q3KNS6	153_431_5wjq_1_C	SWISS-MODEL
Q3KNV8	143_238_5jh5_1_C	SWISS-MODEL
Q3KNW1	124_290_5wjq_1_C	SWISS-MODEL
Q3KP31	98_407_5wjq_1_C	SWISS-MODEL
Q3KP44	25_322_5leb_1_A	SWISS-MODEL
Q3KPI0	36_233_5vst_1_A	SWISS-MODEL
Q3KQV3	129_473_5wjq_1_C	SWISS-MODEL
Q3KQV9	2_503_1jv3_1_A	SWISS-MODEL
Q3KRA9	13_230_3thp_1_A	SWISS-MODEL
Q3KRB8	1_262_3eap_1_A	SWISS-MODEL
Q3LI68	16_42_3bcn_1_A	SWISS-MODEL
Q3LIE5	15_335_2nxf_1_A	SWISS-MODEL
Q3LXA3	2_573_1un8_1_A	SWISS-MODEL
Q3MII6	194_674_5tuc_1_A	SWISS-MODEL
Q3MIR4	12_343_6k7l_1_B	SWISS-MODEL
Q3MIS6	210_516_5wjq_1_C	SWISS-MODEL
Q3MJ16	63_861_1cjy_1_A	SWISS-MODEL
Q3MJ62	219_386_5wjq_1_C	SWISS-MODEL
Q3SXY7	19_345_3zyi_1_A	SWISS-MODEL
Q3SXY8	20_222_5di3_1_A	SWISS-MODEL
Q3SXZ7	41_371_6vzu_2_A	SWISS-MODEL
Q3SY52	164_458_5wjq_1_C	SWISS-MODEL
Q3SY56	213_344_5v3j_2_C	SWISS-MODEL
Q3SY69	426_923_3rhr_1_A	SWISS-MODEL
Q3V5L5	149_792_5zib_1_A	SWISS-MODEL
Q3ZCQ8	121_312_4qqf_6_A	SWISS-MODEL
Q3ZCT1	26_355_5v3m_1_C	SWISS-MODEL
Q3ZCX4	221_525_5v3j_1_C	SWISS-MODEL
Q400G9	94_309_2x7m_1_A	SWISS-MODEL
Q494W8	12_412_7ekp_1_A	SWISS-MODEL
Q494X3	187_490_5v3m_1_C	SWISS-MODEL
Q495B1	13_386_5leb_1_A	SWISS-MODEL
Q495T6	86_779_4cth_1_B	SWISS-MODEL
Q495X7	135_468_4cg4_2_A	SWISS-MODEL
Q495Y8	188_400_5uq1_2_B	SWISS-MODEL
Q496F6	22_128_2q87_1_B	SWISS-MODEL
Q499Z4	13_390_5v3m_1_C	SWISS-MODEL
Q49A17	63_597_2d7i_1_A	SWISS-MODEL
Q49AA0	240_518_5wjq_1_C	SWISS-MODEL
Q49AM1	46_367_3mva_1_A	SWISS-MODEL
Q49MI3	163_549_4l02_1_A	SWISS-MODEL
Q4AC99	135_551_1b8g_1_A	SWISS-MODEL
Q4G0F5	9_296_2r51_1_A	SWISS-MODEL
Q4G0X4	2_101_5bxb_2_A	SWISS-MODEL
Q4G0X9	285_981_7ju4_1_K	SWISS-MODEL
Q4G176	16_569_2vsq_1_A	SWISS-MODEL
Q4G1C9	46_230_3q2u_1_A	SWISS-MODEL
Q4JDL3	118_418_1wch_1_A	SWISS-MODEL
Q4KMG0	25_518_5k6w_1_B	SWISS-MODEL
Q4KMP7	303_603_4p17_1_A	SWISS-MODEL
Q4KWH8	16_883_3qr1_1_A	SWISS-MODEL
Q4LDG9	2_188_6l4p_1_A	SWISS-MODEL
Q4QY38	27_64_2lwl_1_A	SWISS-MODEL
Q4VC39	23_104_2lom_1_A	SWISS-MODEL
Q4VNC0	9_1165_7op1_1_A	SWISS-MODEL
Q4VNC1	9_1160_7op1_1_A	SWISS-MODEL
Q4VX76	304_610_3hn8_1_A	SWISS-MODEL
Q4VXU2	8_401_6r5k_1_E	SWISS-MODEL
Q502X0	2_77_6t6q_1_B	SWISS-MODEL
Q504Q3	75_1183_6r5k_1_A	SWISS-MODEL
Q50LG9	18_365_2xot_1_A	SWISS-MODEL
Q52M93	155_461_5wjq_1_C	SWISS-MODEL
Q52WX2	49_361_3q5i_1_A	SWISS-MODEL
Q53EL9	423_770_4aqb_1_A	SWISS-MODEL
Q53EV4	39_302_4r5d_1_A	SWISS-MODEL
Q53FV1	1_153_7k0m_1_D	SWISS-MODEL
Q53FZ2	49_584_2vze_3_A	SWISS-MODEL
Q53GI3	293_548_5v3m_1_C	SWISS-MODEL
Q53GT1	299_592_6hrl_1_A	SWISS-MODEL
Q53H76	46_439_1bu8_1_A	SWISS-MODEL
Q53HC5	309_610_5cgj_1_A	SWISS-MODEL
Q53HV7	25_269_1oe4_1_A	SWISS-MODEL
Q53RD9	115_297_5uk5_1_A	SWISS-MODEL
Q53RE8	22_183_5le7_1_A	SWISS-MODEL
Q53RT3	193_315_5ys4_1_A	SWISS-MODEL
Q562R1	7_375_4b1w_1_A	SWISS-MODEL
Q56NI9	384_590_5t53_1_A	SWISS-MODEL
Q56P42	2_94_2km6_1_A	SWISS-MODEL
Q587J8	2_118_3v69_1_A	SWISS-MODEL
Q58A45	417_881_4xr7_4_A	SWISS-MODEL
Q58DX5	163_783_3fec_1_B	SWISS-MODEL
Q58EX2	112_903_6iaa_1_A	SWISS-MODEL
Q59EK9	25_193_2cxf_1_A	SWISS-MODEL
Q59H18	68_718_6m11_1_A	SWISS-MODEL
Q5BKY1	34_254_4u09_1_A	SWISS-MODEL
Q5CZA5	200_506_5wjq_1_C	SWISS-MODEL
Q5DT21	27_86_2leo_1_A	SWISS-MODEL
Q5DX21	28_234_3jz7_1_B	SWISS-MODEL
Q5EBL8	1_125_3k1r_1_A	SWISS-MODEL
Q5EBN2	1_134_5olm_1_A	SWISS-MODEL
Q5EE01	14_88_3b0d_1_B	SWISS-MODEL
Q5FWF4	28_459_6g7e_1_A	SWISS-MODEL
Q5FWF6	144_421_5v3j_2_C	SWISS-MODEL
Q5FYA8	3_554_1p49_1_A	SWISS-MODEL
Q5FYB0	74_555_1fsu_1_A	SWISS-MODEL
Q5FYB1	45_524_1fsu_1_A	SWISS-MODEL
Q5GAN4	21_147_4kxh_2_A	SWISS-MODEL
Q5GAN6	93_208_3mwr_1_A	SWISS-MODEL
Q5GFL6	43_525_4cn8_1_A	SWISS-MODEL
Q5GLZ8	646_1051_6j1x_1_A	SWISS-MODEL
Q5H9I0	194_341_2aze_1_A	SWISS-MODEL
Q5H9L4	95_286_7egj_1_F	SWISS-MODEL
Q5HY92	459_759_3d8b_1_A	SWISS-MODEL
Q5HY98	186_463_5v3j_2_C	SWISS-MODEL
Q5HYI8	3_209_6vij_1_A	SWISS-MODEL
Q5HYK3	75_326_4obw_1_A	SWISS-MODEL
Q5HYK9	251_578_5wjq_1_C	SWISS-MODEL
Q5I0G3	129_459_5nue_1_A	SWISS-MODEL
Q5J5C9	21_53_6mjv_1_A	SWISS-MODEL
Q5JNZ3	301_606_5wjq_1_C	SWISS-MODEL
Q5JQF8	1_175_4f02_1_A	SWISS-MODEL
Q5JR12	107_500_5zcl_1_A	SWISS-MODEL
Q5JS37	45_343_3fvz_1_A	SWISS-MODEL
Q5JSJ4	3_566_7cun_1_E	SWISS-MODEL
Q5JSP0	155_702_4gzu_1_A	SWISS-MODEL
Q5JST6	1_622_6u42_415_A	SWISS-MODEL
Q5JT25	17_192_2y8e_2_A	SWISS-MODEL
Q5JTB6	30_76_3mqb_1_A	SWISS-MODEL
Q5JTN6	13_307_2ymu_1_A	SWISS-MODEL
Q5JTY5	40_377_1nij_1_A	SWISS-MODEL
Q5JTZ9	37_481_5knn_7_A	SWISS-MODEL
Q5JU00	227_475_5irm_1_A	SWISS-MODEL
Q5JU69	46_321_5j1s_1_A	SWISS-MODEL
Q5JUK3	71_1200_5u70_1_D	SWISS-MODEL
Q5JVG8	142_420_5wjq_1_C	SWISS-MODEL
Q5JVL4	7_639_6u42_416_A	SWISS-MODEL
Q5JXA9	42_264_6kr0_1_B	SWISS-MODEL
Q5JZY3	33_554_2x10_1_A	SWISS-MODEL
Q5MAI5	2_290_4agu_1_A	SWISS-MODEL
Q5MCW4	240_545_5wjq_1_C	SWISS-MODEL
Q5MJ68	51_190_7e34_1_B	SWISS-MODEL
Q5MNZ9	16_361_7mu2_1_A	SWISS-MODEL
Q5MY95	39_461_3cja_1_A	SWISS-MODEL
Q5PRF9	297_530_1oxj_1_A	SWISS-MODEL
Q5QGZ9	131_252_3wwk_1_A	SWISS-MODEL
Q5QJU3	12_237_6g7o_1_A	SWISS-MODEL
Q5RIA9	40_377_1nij_1_A	SWISS-MODEL
Q5SGD2	91_358_3rt0_1_A	SWISS-MODEL
Q5SRE5	1_1564_5ijo_1_V	SWISS-MODEL
Q5SVS4	6_289_2lck_1_A	SWISS-MODEL
Q5SW96	44_175_3so6_1_A	SWISS-MODEL
Q5SXM1	94_372_5wjq_1_C	SWISS-MODEL
Q5SXM8	64_150_2e2z_1_A	SWISS-MODEL
Q5SY68	2_97_4aqj_1_B	SWISS-MODEL
Q5SYC1	5_266_4ciz_1_A	SWISS-MODEL
Q5SZQ8	3_174_2dhs_1_A	SWISS-MODEL
Q5T089	39_256_6t4d_1_B	SWISS-MODEL
Q5T0B9	221_410_5wjq_1_C	SWISS-MODEL
Q5T0N5	2_287_2efl_1_B	SWISS-MODEL
Q5T160	2_578_1f7u_1_B	SWISS-MODEL
Q5T1V6	171_606_4w7s_1_A	SWISS-MODEL
Q5T215	9_173_1wc8_1_B	SWISS-MODEL
Q5T2D2	20_127_5or7_1_C	SWISS-MODEL
Q5T2R2	91_415_3aq0_2_A	SWISS-MODEL
Q5T2T1	132_575_4wsi_1_A	SWISS-MODEL
Q5T2W1	245_458_3zrt_1_A	SWISS-MODEL
Q5T3U5	8_1484_7mpe_1_A	SWISS-MODEL
Q5T442	4_291_7jmd_1_A	SWISS-MODEL
Q5T447	496_853_5lp8_1_A	SWISS-MODEL
Q5T4D3	450_739_1w3b_1_A	SWISS-MODEL
Q5T4F7	50_303_5xgp_1_A	SWISS-MODEL
Q5T4T6	18_403_5iwz_1_A	SWISS-MODEL
Q5T5C0	39_1023_6n8q_1_A	SWISS-MODEL
Q5T5D7	130_378_5v3j_2_C	SWISS-MODEL
Q5T5M9	8_241_3bht_1_B	SWISS-MODEL
Q5T619	247_527_5wjq_1_C	SWISS-MODEL
Q5T6J7	2_186_3t61_1_A	SWISS-MODEL
Q5T6S3	37_348_5xfo_1_A	SWISS-MODEL
Q5T6X5	21_845_7dd5_1_A	SWISS-MODEL
Q5T700	78_204_4zrq_2_B	SWISS-MODEL
Q5T764	8_467_5udi_1_A	SWISS-MODEL
Q5T7P8	228_505_2r83_1_A	SWISS-MODEL
Q5T7W7	166_413_4f67_1_A	SWISS-MODEL
Q5T9C9	50_393_6cmw_1_B	SWISS-MODEL
Q5T9Z0	14_231_7oqz_1_A	SWISS-MODEL
Q5TA89	12_74_2mh3_1_A	SWISS-MODEL
Q5TC12	140_313_2p4f_1_A	SWISS-MODEL
Q5TC63	11_315_4p17_1_A	SWISS-MODEL
Q5TC82	6_399_4txa_1_A	SWISS-MODEL
Q5TCH4	44_509_6c94_1_A	SWISS-MODEL
Q5TCX8	37_402_1k9a_1_A	SWISS-MODEL
Q5TD94	210_691_7jtk_1_K	SWISS-MODEL
Q5TD97	159_280_4kfz_1_A	SWISS-MODEL
Q5TDP6	73_509_2j9i_1_A	SWISS-MODEL
Q5TEA6	109_626_6ok3_1_A	SWISS-MODEL
Q5TEC3	186_516_5wjq_1_C	SWISS-MODEL
Q5TEC6	30_136_1eqz_1_E	SWISS-MODEL
Q5TGI4	2_64_5zrz_1_B	SWISS-MODEL
Q5TGJ6	1_102_2b8a_1_A	SWISS-MODEL
Q5TGU0	3_165_2n02_1_A	SWISS-MODEL
Q5TZF3	32_185_4qfv_2_A	SWISS-MODEL
Q5U4P2	185_385_6rk9_2_A	SWISS-MODEL
Q5U5R9	367_775_5lp8_1_A	SWISS-MODEL
Q5U5Z8	261_668_3k2k_1_A	SWISS-MODEL
Q5VIY5	212_518_5wjq_1_C	SWISS-MODEL
Q5VSG8	102_454_6zdk_1_A	SWISS-MODEL
Q5VT99	26_243_4cnm_1_A	SWISS-MODEL
Q5VTD9	145_329_5v3m_1_C	SWISS-MODEL
Q5VUG0	39_479_4c5i_1_A	SWISS-MODEL
Q5VUJ9	145_260_4tnc_1_A	SWISS-MODEL
Q5VUY0	67_400_1evq_1_A	SWISS-MODEL
Q5VUY2	86_405_6iey_1_B	SWISS-MODEL
Q5VV41	210_705_7csp_1_A	SWISS-MODEL
Q5VV42	65_492_4jc0_1_A	SWISS-MODEL
Q5VV52	93_310_5v3m_1_C	SWISS-MODEL
Q5VVH2	2_108_3h9r_1_B	SWISS-MODEL
Q5VWQ0	349_701_5uqd_1_A	SWISS-MODEL
Q5VWQ8	203_656_3bxj_2_A	SWISS-MODEL
Q5VWW1	125_255_5ybz_1_A	SWISS-MODEL
Q5VWX1	3_165_5emo_1_A	SWISS-MODEL
Q5VXD3	48_114_6luk_1_A	SWISS-MODEL
Q5VXI9	27_396_1k8q_1_A	SWISS-MODEL
Q5VXJ0	27_395_1k8q_1_A	SWISS-MODEL
Q5VXM1	30_447_3kq4_1_B	SWISS-MODEL
Q5VYY1	1_189_6ne2_1_A	SWISS-MODEL
Q5VYY2	42_411_6v7n_1_A	SWISS-MODEL
Q5VZ03	3_145_2lus_1_A	SWISS-MODEL
Q5VZK9	4_664_4k17_2_A	SWISS-MODEL
Q5VZM2	38_363_6u62_1_B	SWISS-MODEL
Q5W064	1_365_1k8q_1_A	SWISS-MODEL
Q5W0U4	174_392_4cg4_2_A	SWISS-MODEL
Q5XKE5	142_321_6jlb_1_D	SWISS-MODEL
Q5XXA6	117_936_5oyg_1_A	SWISS-MODEL
Q629K1	47_77_1zza_1_A	SWISS-MODEL
Q63HM1	18_299_4e15_1_A	SWISS-MODEL
Q63HQ2	388_770_3asi_1_A	SWISS-MODEL
Q64LD2	234_544_6qdv_1_h	SWISS-MODEL
Q66K79	185_584_2nsm_1_A	SWISS-MODEL
Q66LE6	14_452_3dw8_1_B	SWISS-MODEL
Q674R7	185_738_6wqz_1_A	SWISS-MODEL
Q684P5	144_476_1srq_2_A	SWISS-MODEL
Q68BL7	392_651_4yeb_1_A	SWISS-MODEL
Q68BL8	494_749_6qhj_1_A	SWISS-MODEL
Q68CK6	34_569_2vze_3_A	SWISS-MODEL
Q68D06	5_571_7lre_1_A	SWISS-MODEL
Q68D51	486_896_6ekk_2_A	SWISS-MODEL
Q68DC2	9_425_5y4f_1_A	SWISS-MODEL
Q68DD2	39_843_1cjy_1_A	SWISS-MODEL
Q68DI1	111_427_5wjq_1_C	SWISS-MODEL
Q68DY1	170_476_5wjq_1_C	SWISS-MODEL
Q68DY9	141_485_5wjq_1_C	SWISS-MODEL
Q68EA5	137_443_5wjq_1_C	SWISS-MODEL
Q68G74	72_194_3mmk_1_A	SWISS-MODEL
Q69YN2	4_246_5k71_1_A	SWISS-MODEL
Q6A555	1_127_2iiy_1_A	SWISS-MODEL
Q6AI14	54_563_7dsx_1_B	SWISS-MODEL
Q6AW86	256_528_5v3j_2_C	SWISS-MODEL
