uniprot_id,iso_id,uniprot_length,source,from,to,template,qmean,qnorm,seq_id,seq_cov
P32249,,361,SWISSMODEL,10,324,5lwe.2.A,-5.0611886373,0.5895572942,29.1946315765,0.869806
P32302,P32302-1,372,SWISSMODEL,50,340,6lfo.1.E,-4.6448681354,0.5915450074,40.3448257446,0.77957
P32856,P32856-1,288,SWISSMODEL,2,247,3c98.1.B,-1.7409797062,0.7048234,66.5413513184,0.850694
P32942,,547,SWISSMODEL,34,480,1z7z.1.E,-2.1234558288,0.700857876,52.2421531677,0.815356
P32970,P32970-1,193,SWISSMODEL,56,190,2re9.1.A,-6.329502852,0.5492096451,27.2727279663,0.694301
P33032,,325,SWISSMODEL,32,310,7aue.1.A,-4.8366406852,0.5805934395,64.5367431641,0.855385
P33151,P33151-1,784,SWISSMODEL,48,587,7a7d.1.B,-4.832225415,0.602893564,26.8714008331,0.6875
P33260,P33260-1,490,SWISSMODEL,28,489,5x23.1.A,-0.3946626545,0.7570595738,81.2366714478,0.940816
P33261,,490,SWISSMODEL,28,489,5x23.1.A,-0.3060784424,0.7598804982,90.233543396,0.940816
P33402,P33402-1,732,SWISSMODEL,83,699,6jt2.1.A,-2.457592562,0.6775903083,50.6097564697,0.84153
P33527,P33527-1,1531,SWISSMODEL,30,1525,6jb1.1.H,-4.2341110964,0.615434503,32.655921936,0.976486
P33908,P33908-1,653,SWISSMODEL,176,642,1nxc.1.A,-1.0193515174,0.7368628136,91.0041809082,0.713629
P33947,P33947-1,212,SWISSMODEL,1,212,6zxr.1.A,-3.4935063316,0.6410499601,95.7547149658,0.995283
P34820,P34820-1,402,SWISSMODEL,39,402,5hly.1.B,-4.4669997227,0.6072863301,25.7861633301,0.902985
P34903,,492,SWISSMODEL,62,481,6i53.1.B,-4.9368257763,0.5987673431,75.5980834961,0.851626
P34932,P34932-1,840,SWISSMODEL,1,708,7kzi.1.A,-3.6786913978999998,0.6348672069,27.3476104736,0.841667
P34949,P34949-1,423,SWISSMODEL,2,422,5nw7.1.A,-1.9777431345,0.7027594826,39.047618866,0.992908
P34969,P34969-1,479,SWISSMODEL,80,403,5v54.1.B,-4.1650050736,0.6254255083,36.6459617615,0.674322
P34995,,402,SWISSMODEL,34,366,6iiu.1.A,-5.1227794675,0.5935156057000001,36.4741630554,0.825871
P35212,,333,SWISSMODEL,2,233,7jkc.1.A,-4.7712533708,0.5966412790000001,57.8059082031,0.693694
P35225,,146,SWISSMODEL,38,146,3lb6.1.A,-0.4560039389,0.7646148368,100.0,0.739726
P35237,,376,SWISSMODEL,1,376,4ga7.1.A,-2.0467554343,0.6982386112,52.2788200378,0.99734
P35346,,364,SWISSMODEL,37,320,4dkl.1.B,-3.8992856644,0.6318674252,38.4083061218,0.777473
P35348,P35348-1,466,SWISSMODEL,23,344,6e67.2.A,-5.6277052999,0.5713900198,32.7102813721,0.688841
P35368,,520,SWISSMODEL,43,366,4iaq.1.A,-5.0353417597,0.5937664913,34.049079895,0.621154
P35372,P35372-1,400,SWISSMODEL,69,357,4n6h.1.A,-2.4067461849000003,0.6777165649,71.6262969971,0.72
P35443,,961,SWISSMODEL,290,942,1yo8.1.A,-3.8208050283,0.6298950172000001,57.565788269,0.67846
P35462,P35462-1,400,SWISSMODEL,24,400,5tvn.1.A,-5.6004474591,0.5699008518,31.179775238,0.94
P35542,,130,SWISSMODEL,20,130,4q5g.1.C,-2.4379841725,0.689244395,56.7307701111,0.846154
P35573,P35573-1,1532,SWISSMODEL,4,1532,5d0f.1.A,-4.1993594011,0.6166503752,39.3384933472,0.997389
P35579,P35579-1,1960,SWISSMODEL,21,1663,6xe9.1.D,-5.9336153998,0.5559732271,76.8049163818,0.837755
P35590,P35590-1,1138,SWISSMODEL,22,538,4k0v.1.A,-7.0000454241,0.5519859458,39.1389427185,0.453427
P35606,P35606-1,906,SWISSMODEL,1,842,5nzu.1.C,-5.3629405483,0.5759396695,95.444442749,0.928256
P35611,P35611-1,737,SWISSMODEL,137,388,3ocr.1.D,-1.2091248795,0.7212709752,43.801651001,0.34057
P35612,P35612-1,726,SWISSMODEL,125,376,3ocr.1.D,-2.6621936453,0.6704318437,33.057849884,0.34573
P35626,,688,SWISSMODEL,31,668,5wg4.1.A,-0.7271221034,0.7381350102,84.1569747925,0.925872
P35638,P35638-1,169,SWISSMODEL,101,161,6mg3.1.A,1.4517296826,0.8614870786000001,26.6666660309,0.35503
P35670,P35670-1,1465,SWISSMODEL,565,1381,3j09.1.A,-5.6142948096000005,0.5671454316,40.6424598694,0.556997
P35749,P35749-1,1972,SWISSMODEL,25,1670,6xe9.1.D,-5.6434827093,0.5661242222,90.101524353,0.834178
P35789,P35789-1,620,SWISSMODEL,256,561,5v3j.2.C,-5.2206116822,0.5834020529,52.5179862976,0.491935
P35858,P35858-1,605,SWISSMODEL,57,597,5gs0.1.A,-4.79873982,0.6040141403,27.4621219635,0.892562
P35869,,848,SWISSMODEL,34,393,5sy5.1.B,-4.0799572922,0.6304950524,28.7390022278,0.423349
P35913,P35913-1,854,SWISSMODEL,19,825,7jsn.1.B,-2.6050930442,0.6724296466,90.738571167,0.943794
P35916,P35916-2,1363,SWISSMODEL,30,671,5t89.1.D,-6.1201598577,0.5494465172,33.3333320618,0.470286
P36268,P36268-1,569,SWISSMODEL,52,568,4y23.1.A,-4.3428986921,0.6332334961,32.1285133362,0.906854
P36269,P36269-1,586,SWISSMODEL,37,586,4y23.1.A,-3.665530007,0.6445329993000001,27.3076915741,0.93686
P36383,,396,SWISSMODEL,3,255,7jkc.1.A,-5.2955122735,0.578298811,50.0,0.636364
P36405,,182,SWISSMODEL,3,177,4goj.1.A,0.2506002767,0.7913082778,98.3516464233,0.956044
P36406,P36406-1,574,SWISSMODEL,350,562,6bbp.1.A,-2.9709648003,0.6619853846,47.6415100098,0.369338
P36508,P36508-1,570,SWISSMODEL,139,370,5v3m.1.C,-2.5346691861,0.6761349186000001,36.8181800842,0.405263
P36542,P36542-1,298,SWISSMODEL,26,297,6zqm.1.G,-0.6556045472,0.7475007431,91.575088501,0.909396
P36575,P36575-1,388,SWISSMODEL,1,373,6kl7.1.A,-1.3210681634,0.7252587558,59.4736824036,0.958763
P36894,,532,SWISSMODEL,204,532,3mdy.1.A,-1.0440974227,0.7393875338,85.3293380737,0.616541
P36896,P36896-1,505,SWISSMODEL,173,502,1ias.1.A,-2.0160447934,0.7042494513,86.5102615356,0.651485
P37058,P37058-1,310,SWISSMODEL,42,295,1yb1.1.A,-3.5115945114000002,0.6590291129,25.2066116333,0.816129
P37059,,387,SWISSMODEL,79,289,6t5x.1.C,-3.9606496374,0.6250022147000001,26.108373642,0.542636
P37288,,418,SWISSMODEL,47,368,6tpk.1.A,-4.6215281544,0.608112387,53.3333320618,0.767943
P38405,P38405-1,381,SWISSMODEL,38,380,1azs.1.C,-1.3495676763,0.7282090857,80.474937439,0.897638
P38567,P38567-1,509,SWISSMODEL,39,452,2pe4.1.A,-2.9627931348,0.6660287747,40.1459846497,0.811395
P38570,,1179,SWISSMODEL,19,1118,5es4.1.A,-5.0369282763,0.5873459987,28.6270694733,0.932146
P39877,,138,SWISSMODEL,21,138,5wzs.1.A,-2.3560358277,0.6557014309,45.2991447449,0.847826
P40123,P40123-1,477,SWISSMODEL,43,212,6rsw.1.C,-1.2371669834,0.7262172503000001,66.0818710327,0.354298
P40126,P40126-1,519,SWISSMODEL,24,460,5m8l.1.A,-2.9975643512000003,0.6699308039,54.35779953,0.840077
P40145,,1251,SWISSMODEL,163,1172,6r3q.1.A,-5.0092880491,0.5883130590000001,30.2816905975,0.806555
P40197,,560,SWISSMODEL,45,465,5zsa.1.A,-6.2725541787,0.5523948894,25.476190567,0.75
P40313,,264,SWISSMODEL,19,264,3t62.1.A,-0.012090667000000001,0.7770573482,53.8775520325,0.92803
P40617,,200,SWISSMODEL,14,188,1hur.1.A,-1.7300479617,0.7151462856,44.3786964417,0.87
P40879,,764,SWISSMODEL,5,724,7ch1.1.A,-4.9990294645,0.5886719805,34.4875335693,0.941099
P40925,P40925-1,334,SWISSMODEL,2,334,5mdh.1.A,-0.3952305837,0.7497470392000001,94.2598190308,0.994012
P41134,P41134-1,155,SWISSMODEL,60,114,4aya.1.A,-0.19749726720000002,0.7813689522,58.3333320618,0.348387
P41219,P41219-1,470,SWISSMODEL,93,302,6jlb.1.C,1.5779036941,0.8433263990000001,31.2775325775,0.444681
P41221,P41221-1,380,SWISSMODEL,68,380,6ahy.2.B,-1.9870066797,0.7028062103,47.7124176025,0.821053
P41226,,1012,SWISSMODEL,9,1012,6dc6.2.A,-1.7989551435000002,0.7006343343,46.639919281,0.991107
P41229,P41229-1,1560,SWISSMODEL,7,816,5k4l.1.A,-3.9594561069000003,0.6250439732,65.9846572876,0.51859
P41231,,377,SWISSMODEL,30,320,4xnw.2.A,-4.0891438601,0.6135010138,37.8378372192,0.769231
P41252,,1262,SWISSMODEL,9,974,7d5c.1.A,-1.7271773166000002,0.7031456555000001,56.8016624451,0.764659
P41587,P41587-1,438,SWISSMODEL,21,394,6ln2.1.A,-3.9322102752,0.6309313826,36.170211792,0.851598
P41968,,323,SWISSMODEL,34,314,7aue.1.A,-4.9479820769,0.5768354359,62.7986335754,0.866873
P41970,,407,SWISSMODEL,2,152,1hbx.1.D,-3.9264958024,0.5865191754,64.2384109497,0.36855
P42025,,376,SWISSMODEL,7,376,6f1t.1.D,-0.5736968209000001,0.7529160302,90.42552948,0.981383
P42081,P42081-1,329,SWISSMODEL,27,235,1i8l.1.A,-3.2835557527,0.6468072081,26.1538467407,0.632219
P42263,P42263-1,894,SWISSMODEL,30,856,6njn.1.C,-1.6086190239,0.7072937046000001,98.4234237671,0.923937
P42357,P42357-1,657,SWISSMODEL,112,645,4c5s.1.A,-4.8423384112,0.5941541966,32.490272522,0.811263
P42679,P42679-1,507,SWISSMODEL,45,484,1k9a.1.A,-1.2662011301,0.7286156673,53.5307502747,0.865878
P42680,,631,SWISSMODEL,2,625,4y93.1.A,-6.4791889446,0.5368850147,57.957244873,0.987322
P42681,,527,SWISSMODEL,84,525,1k9a.1.A,-2.874884912,0.6753978929000001,38.4074935913,0.836812
P42684,P42684-1,1182,SWISSMODEL,110,558,1opk.1.A,0.8847353546000001,0.7979036338000001,88.6597900391,0.379019
P42685,P42685-1,505,SWISSMODEL,47,503,1y57.1.A,-1.4826763059,0.7214599952,54.2986412048,0.90297
P42696,P42696-1,430,SWISSMODEL,183,366,6y53.1.H,-3.7647724511,0.6213258366000001,26.0355033875,0.425581
P42772,P42772-1,138,SWISSMODEL,9,137,2a5e.1.A,-2.3103349381,0.6584722252,85.2713165283,0.927536
P43004,P43004-1,574,SWISSMODEL,35,508,5llu.1.C,-5.2014620043,0.5815893876,63.6971054077,0.824042
P43007,P43007-1,532,SWISSMODEL,33,481,6gct.1.A,-4.7951646377,0.5958046854,60.6425704956,0.842105
P43080,,201,SWISSMODEL,5,190,2r2i.1.A,-0.18689314270000001,0.7736928359,80.5263137817,0.920398
P43088,P43088-1,359,SWISSMODEL,29,319,6iiu.1.A,-4.5291554914,0.5961166766,38.8888893127,0.807799
P43119,,386,SWISSMODEL,15,308,7d7m.1.A,-3.7132970633999998,0.6299285268,40.1384086609,0.759067
P43146,,1447,SWISSMODEL,40,807,6iaa.3.A,-4.7055488236,0.5989401118000001,26.0752696991,0.530062
P43234,,321,SWISSMODEL,25,321,7avm.1.A,-3.0669410078,0.6585054041,32.8719711304,0.922118
P43304,P43304-1,727,SWISSMODEL,55,602,2rgo.1.A,-2.9139225414,0.6616244983,30.6666660309,0.752407
P43353,P43353-1,468,SWISSMODEL,4,460,4qgk.1.A,0.0309002915,0.7646562603,53.6105041504,0.974359
P43355,,309,SWISSMODEL,92,304,2wa0.1.A,-0.7245890336,0.7510276946000001,77.0642166138,0.686084
P43360,,314,SWISSMODEL,104,314,5hvq.1.A,-2.3415136909,0.6860796354,38.3886260986,0.66879
P43361,,318,SWISSMODEL,98,314,2wa0.1.A,-0.9739169122,0.7404373169,74.2081451416,0.679245
P43362,,315,SWISSMODEL,94,310,2wa0.1.A,-2.0698627554,0.6965736602,65.9192810059,0.685714
P43363,,369,SWISSMODEL,120,336,2wa0.1.A,-0.9297919248000001,0.7422033560000001,56.0538101196,0.585366
P43365,,314,SWISSMODEL,104,314,5hvq.1.A,-3.0450243822,0.6578956969,37.4407577515,0.66879
P43630,P43630-1,455,SWISSMODEL,27,316,7k80.1.C,-0.7315276047,0.7460238721,86.1952896118,0.635165
P43657,,344,SWISSMODEL,13,301,5xsz.1.A,-4.8044679974,0.5810464870000001,66.8941955566,0.837209
P45844,P45844-1,678,SWISSMODEL,75,676,6vxi.1.A,-5.1678789334,0.5827643727,28.7145233154,0.886431
P45880,P45880-3,294,SWISSMODEL,12,294,4bum.1.B,-0.4655700143,0.7481199482,83.0388717651,0.959184
P45973,,191,SWISSMODEL,1,80,2rvl.1.A,-1.1179905372,0.7236777159000001,98.75,0.413613
P46059,,708,SWISSMODEL,10,676,4uvm.1.A,-7.9258594477,0.4862697419,33.8495559692,0.940678
P46060,,587,SWISSMODEL,22,361,1yrg.1.A,-3.1879133098,0.6624378779,36.4179115295,0.577513
P46087,P46087-1,812,SWISSMODEL,266,588,6em5.1.i,-4.5268939698,0.6127855038000001,60.8108100891,0.396552
P46089,,330,SWISSMODEL,39,317,6pt0.1.A,-4.572347692,0.591175451,25.9927806854,0.842424
P46091,,355,SWISSMODEL,35,327,6d26.1.A,-4.0433746541,0.6168707974000001,32.2033882141,0.822535
P46092,,362,SWISSMODEL,35,330,6wwz.1.F,-6.2439632834,0.5353208969000001,35.1351356506,0.814917
P46094,,333,SWISSMODEL,29,306,5uiw.1.A,-3.4771881995,0.6339648329,35.5871887207,0.831832
P46095,P46095-1,362,SWISSMODEL,73,344,7e2x.1.D,-4.9161767087,0.5756105177,26.7148017883,0.748619
P46098,P46098-1,478,SWISSMODEL,29,478,6np0.1.A,-3.6014452863,0.6375698492,87.1681442261,0.939331
P46439,,218,SWISSMODEL,2,218,1gtu.1.A,-1.1963843477,0.7285563446000001,87.5576019287,0.990826
P46459,P46459-1,744,SWISSMODEL,215,737,3j94.1.A,-3.4813063685,0.6417732004000001,98.3871002197,0.701613
P46663,,353,SWISSMODEL,36,326,6os0.1.A,-3.9390844626,0.6194296824000001,31.6326522827,0.82153
P46734,P46734-1,347,SWISSMODEL,55,345,3vn9.1.A,-3.7798855103999998,0.625719444,83.7133560181,0.835735
P46934,P46934-1,1319,SWISSMODEL,767,1312,6j1x.1.A,-1.8154555622,0.7044890552,48.4112167358,0.413192
P47211,,349,SWISSMODEL,33,322,4n6h.1.A,-3.7333864084,0.6268393050000001,31.2280693054,0.82808
P47755,P47755-1,286,SWISSMODEL,7,276,3aa6.1.A,0.3333528687,0.7877842087,86.0139846802,0.940559
P47775,,334,SWISSMODEL,45,320,6pt0.1.A,-3.8922820041,0.6172603754,28.4671535492,0.823353
P47869,P47869-1,451,SWISSMODEL,37,443,6i53.1.B,-4.1709635689,0.6252411843,81.5085144043,0.900222
P47874,,163,SWISSMODEL,1,163,1jyt.1.A,-5.2932971525,0.5388819605,90.7975463867,0.993865
P47898,,357,SWISSMODEL,37,356,6e67.1.A,-4.5787470728,0.6074597850000001,26.4150943756,0.893557
P47901,,424,SWISSMODEL,34,359,6tpk.1.A,-4.7910029595,0.6023529575000001,55.4487190247,0.766509
P47928,,161,SWISSMODEL,59,114,4aya.1.A,-0.8630108594,0.7459088613,58.8235282898,0.341615
P47944,,62,SWISSMODEL,1,62,4mt2.1.A,-3.1192276739,0.5708808282,60.6557388306,0.983871
P47972,,431,SWISSMODEL,222,425,6ype.1.A,-0.30805982530000003,0.7667079906000001,69.1176452637,0.470998
P47985,,274,SWISSMODEL,79,274,5nmi.1.E,-3.2865534741999998,0.6487319925,90.1459884644,0.711679
P48029,P48029-1,635,SWISSMODEL,50,598,4xph.1.A,-4.3407096526,0.6207599375,46.8809089661,0.862992
P48047,,213,SWISSMODEL,24,211,6tt7.1.J,-0.9819098466,0.7408722510000001,88.2629089355,0.877934
P48048,P48048-1,391,SWISSMODEL,38,364,3spg.1.D,-2.3403588897,0.6816920124,47.5609741211,0.83376
P48050,,445,SWISSMODEL,17,359,3spg.1.D,-2.2284437393,0.6856076351,77.9456176758,0.768539
P48051,,423,SWISSMODEL,53,378,6xit.1.A,-1.7254348154999999,0.7032066211,99.6960449219,0.768322
P48058,P48058-1,902,SWISSMODEL,23,846,6njm.1.A,-1.2898144261,0.7184478559,75.9951782227,0.912417
P48065,,614,SWISSMODEL,34,580,4xp9.1.A,-2.8246839878000003,0.6711657999999999,48.3146057129,0.889251
P48066,P48066-1,632,SWISSMODEL,48,595,4xp9.1.A,-3.4380841426,0.650987996,48.2176361084,0.865506
P48146,,333,SWISSMODEL,44,333,4n6h.1.A,-3.6041652397,0.6319698491,42.5087089539,0.867868
P48165,,433,SWISSMODEL,2,229,7jjp.1.A,-2.9056968075,0.6619122956,85.1941757202,0.524249
P48167,P48167-1,497,SWISSMODEL,57,496,6vm0.1.A,-6.0009821861,0.5536162368,50.0,0.8833
P48169,,554,SWISSMODEL,43,353,6x3z.1.D,-1.9901786705000002,0.7028378155,73.4177246094,0.559567
P48201,,142,SWISSMODEL,68,141,6tt7.1.N,-3.3107569203000002,0.5805200264,75.7352905273,0.514085
P48304,,166,SWISSMODEL,23,166,1qdd.1.A,-1.1214025624,0.7250381483,86.805557251,0.861446
P48307,P48307-1,235,SWISSMODEL,34,208,4bd9.1.B,-2.2902801302,0.6793632605000001,40.2439041138,0.740426
P48444,P48444-1,511,SWISSMODEL,267,511,5a1x.1.Q,-4.4362317973,0.5925460897,99.0215301514,0.477495
P48454,P48454-1,512,SWISSMODEL,8,480,4or9.1.A,-4.3362762612,0.6364932179,84.2323684692,0.921875
P48509,,253,SWISSMODEL,7,251,6wvg.1.A,-4.9714313820000005,0.5702359896,30.8411216736,0.964427
P48544,,419,SWISSMODEL,50,373,6xit.1.A,-1.9637728386000002,0.6948677879,83.1288375854,0.770883
P48546,P48546-1,466,SWISSMODEL,30,418,5yqz.1.A,-4.1838110798,0.6214302897,54.1025657654,0.832618
P48547,P48547-1,511,SWISSMODEL,4,447,5wie.1.B,-5.637817856,0.582691258,40.8854179382,0.866928
P48549,P48549-1,501,SWISSMODEL,43,368,6xit.1.A,-1.801508667,0.7005449931000001,64.0243911743,0.648703
P48594,,390,SWISSMODEL,3,390,4zk0.1.A,-1.1057224927,0.7316533335000001,91.7948684692,0.992308
P48595,,397,SWISSMODEL,1,397,2h4r.1.A,-2.1237755912,0.696940694,49.4923858643,0.997481
P48664,P48664-1,564,SWISSMODEL,45,532,5mju.1.C,-5.1162598266,0.5845703922000001,63.4050865173,0.863475
P48723,,471,SWISSMODEL,31,448,5fpn.1.A,-0.864304155,0.7417855093,43.3510627747,0.88535
P48751,P48751-1,1232,SWISSMODEL,684,1209,4yzf.1.A,-3.5881184406,0.6537346704,59.6698112488,0.426136
P48764,P48764-1,834,SWISSMODEL,40,551,7dsx.1.B,-6.0147067317,0.5786123855,48.7179489136,0.61271
P48995,P48995-1,793,SWISSMODEL,31,779,7b0j.1.A,-3.8179033297,0.6299965401000001,46.5771827698,0.943253
P49019,,387,SWISSMODEL,23,304,4xnv.1.A,-3.7547122265,0.6230365222,29.6928329468,0.726098
P49184,,302,SWISSMODEL,19,272,3dni.1.B,-1.7135143517,0.7062213378000001,43.2539672852,0.837748
P49190,,550,SWISSMODEL,31,437,6nbh.1.A,-3.8398552282000002,0.6368373386,59.7087364197,0.738182
P49221,,684,SWISSMODEL,4,682,4kty.1.A,-2.2115111006,0.6862000645,31.7507419586,0.991228
P49223,,89,SWISSMODEL,31,88,4bqd.1.A,0.26981365090000003,0.8164461287,48.2758636475,0.640449
P49238,P49238-1,355,SWISSMODEL,21,312,5uiw.1.A,-3.8524374406,0.6236298618,40.8163261414,0.819718
P49247,,311,SWISSMODEL,77,306,4gmk.1.A,-0.7880805373,0.7443418655,33.4821434021,0.736334
P49279,P49279-1,550,SWISSMODEL,52,520,5m8k.1.A,-6.4101173664,0.5664523247000001,30.803571701,0.850909
P49281,P49281-1,568,SWISSMODEL,63,529,6tl2.1.A,-5.8492252176,0.5832114718,31.0961971283,0.820423
P49326,P49326-1,533,SWISSMODEL,2,505,6sek.1.A,0.27356105540000003,0.7731463351000001,91.557220459,0.943715
P49441,,399,SWISSMODEL,1,399,1inp.1.A,-4.8701381935,0.6008291074000001,82.2055130005,0.997494
P49447,P49447-1,251,SWISSMODEL,10,230,5zle.1.A,-4.3073873053,0.6059737756,38.8888893127,0.876494
P49585,,367,SWISSMODEL,40,295,4mvd.1.A,0.2817990393,0.7734345610000001,98.3974380493,0.694823
P49589,P49589-1,748,SWISSMODEL,28,640,1u0b.1.B,-6.3478686598,0.541479573,35.7298469543,0.818182
P49590,P49590-1,506,SWISSMODEL,54,502,4phc.1.A,-0.0561175873,0.7616117290000001,77.8741836548,0.885375
P49641,P49641-3,1150,SWISSMODEL,115,1150,3bui.1.A,-3.5657830426,0.6388175793,40.7185630798,0.9
P49682,P49682-1,368,SWISSMODEL,51,336,6lfo.1.E,-4.9612473185,0.5741864437,43.5540084839,0.774457
P49683,,370,SWISSMODEL,60,353,7ddz.1.A,-4.9663228374,0.5809210765,36.5448493958,0.791892
P49685,,360,SWISSMODEL,31,316,6os0.1.A,-4.6766838831,0.5856876248,32.6388893127,0.791667
P49703,,201,SWISSMODEL,16,192,3doe.1.A,-1.7679713709,0.7043166962,36.8421058655,0.875622
P49711,P49711-1,727,SWISSMODEL,263,578,5wjq.1.C,-4.8896597046,0.5960963394000001,33.0960845947,0.433287
P49746,P49746-1,956,SWISSMODEL,278,938,1yo8.1.A,-2.9891396309,0.6589928462,57.189540863,0.690377
P49755,,219,SWISSMODEL,32,129,5azx.1.A,-0.1615336443,0.7843074754,96.039604187,0.442922
P49758,P49758-4,472,SWISSMODEL,20,453,6n9g.1.A,-1.4277741092,0.7204773503,74.1794281006,0.917373
P49761,P49761-4,638,SWISSMODEL,290,629,6khf.1.A,-1.5557747543,0.7204754981,99.7959213257,0.531348
P49788,P49788-1,294,SWISSMODEL,50,269,1wnh.1.A,-2.8390271421,0.6665120889,32.5471687317,0.744898
P49798,P49798-1,205,SWISSMODEL,49,180,2a72.1.A,-1.3401627624999999,0.7105201911,33.3333320618,0.639024
P49840,,483,SWISSMODEL,98,447,3say.1.A,-0.7518237045,0.7489089264000001,82.9729766846,0.722567
P49910,,485,SWISSMODEL,269,483,5v3m.1.C,-3.8792424062,0.6235031992,40.9302330017,0.441237
P49961,P49961-1,510,SWISSMODEL,46,464,3zx3.2.A,-1.4795148795,0.7118107259,75.8949890137,0.819608
P50150,,75,SWISSMODEL,9,70,6pcv.1.C,0.0087703452,0.7962636321000001,72.8571395874,0.813333
P50151,,68,SWISSMODEL,3,65,2bcj.1.C,-2.0341848344,0.6474181202,50.0,0.911765
P50238,,77,SWISSMODEL,2,77,1iml.1.A,-3.3357819907,0.5685584614,97.3684234619,0.974026
P50391,,375,SWISSMODEL,63,371,2ks9.1.A,-7.6626225411,0.49273462900000004,27.6450519562,0.821333
P50395,P50395-1,445,SWISSMODEL,1,431,1lv0.1.A,0.7078160975000001,0.7955014814,86.741569519,0.966292
P50406,,440,SWISSMODEL,24,338,6e67.2.A,-5.1521264495,0.5862009545,29.3375396729,0.713636
P50416,P50416-1,773,SWISSMODEL,166,772,1t7q.1.A,-2.9202230713,0.661404059,30.7426605225,0.783959
P50443,,739,SWISSMODEL,79,722,6rtc.1.A,-4.8449382372,0.5940632354000001,34.6026496887,0.870095
P50452,P50452-1,374,SWISSMODEL,1,374,4ga7.1.A,-2.5686658521,0.6800104138,52.6737976074,0.997326
P50453,,376,SWISSMODEL,1,376,4ga7.1.A,-2.2098883876,0.6923215077,51.4666671753,0.99734
P50454,,418,SWISSMODEL,37,417,3zha.3.A,-0.8734227378,0.7409476624,98.6911010742,0.909091
P50502,,369,SWISSMODEL,82,242,4j8d.1.A,0.6118123242,0.8085445046,94.6107788086,0.433604
P50539,P50539-1,228,SWISSMODEL,68,146,1nlw.1.C,-0.1239571493,0.7860414809,70.0,0.342105
P50570,P50570-1,870,SWISSMODEL,6,743,5wp9.1.A,-3.3409384323999998,0.6466843127,42.3580780029,0.847126
P50876,,292,SWISSMODEL,15,221,5tte.1.A,-6.1263019104,0.5334520778,30.8080806732,0.705479
P50993,,1020,SWISSMODEL,26,1020,4ret.2.A,-1.8766272927,0.6979167859000001,86.9479904175,0.97451
P50995,P50995-1,505,SWISSMODEL,191,504,6tu2.1.A,0.5616209785,0.7968554729,96.5079345703,0.619802
P51003,P51003-1,745,SWISSMODEL,19,498,1q78.1.A,-1.0824544718,0.7370971489,99.416343689,0.642953
P51153,,203,SWISSMODEL,2,176,6rir.1.B,-0.5879953652000001,0.7543617913,67.7777786255,0.857143
P51160,,858,SWISSMODEL,8,830,6mzb.1.B,-3.0983274768,0.6551726449,63.0409355164,0.958042
P51172,P51172-3,802,SWISSMODEL,258,709,6bqn.1.A,-6.0051885132,0.5737354468,34.5898017883,0.562344
P51178,P51178-1,756,SWISSMODEL,158,756,1djz.2.A,-1.7025263958,0.7034752074,90.224357605,0.791005
P51451,,505,SWISSMODEL,62,501,2h8h.1.A,-2.3343280126,0.6928702245,61.4864883423,0.869307
P51460,P51460-1,131,SWISSMODEL,30,129,2kqp.1.A,-4.16689159,0.5726145502000001,32.0987663269,0.755725
P51504,,273,SWISSMODEL,45,273,5v3j.1.C,-2.4713240543,0.677302689,46.2882080078,0.835165
P51508,,661,SWISSMODEL,327,633,5wjq.1.C,-3.946980177,0.6311008344,50.5338096619,0.462935
P51511,,669,SWISSMODEL,46,559,1ck7.1.A,-3.4997754808,0.6590440811,41.4027137756,0.766816
P51512,P51512-1,607,SWISSMODEL,34,532,1ck7.1.A,-2.8816149029,0.6779053628,42.567565918,0.820428
P51530,P51530-1,1060,SWISSMODEL,1,1053,5ean.1.A,-1.3455199144,0.7164988644,79.7720794678,0.992453
P51531,P51531-1,1590,SWISSMODEL,508,1305,5hzr.1.A,-5.4571444114,0.5726437191,58.2510566711,0.501258
P51575,,399,SWISSMODEL,13,369,5svk.1.C,-1.8959213461000002,0.6972417367,48.7106018066,0.892231
P51582,,365,SWISSMODEL,31,320,4xnw.2.A,-4.7719580608,0.5856042833,40.4682273865,0.791781
P51589,,502,SWISSMODEL,42,497,3czh.1.A,-0.7523007814,0.7447808543000001,43.6008682251,0.906375
P51606,P51606-1,427,SWISSMODEL,11,411,1fp3.1.A,-1.2806803052,0.7187674352,87.5311737061,0.936768
P51677,P51677-1,355,SWISSMODEL,24,320,5uiw.1.A,-2.9324577532,0.6636499752,54.6012268066,0.833803
P51679,,360,SWISSMODEL,28,320,4mbs.1.A,-4.0888943797,0.6150882247,48.8505744934,0.811111
P51685,P51685-1,355,SWISSMODEL,24,318,5uiw.1.A,-3.5413174068,0.6389787253,42.7118644714,0.828169
P51687,,545,SWISSMODEL,81,545,1sox.1.A,-0.5972329165,0.7426794981,67.9653701782,0.851376
P51689,P51689-1,593,SWISSMODEL,38,577,1p49.1.A,-4.1390981835,0.6260886709,49.444442749,0.908938
P51690,,589,SWISSMODEL,37,585,1p49.1.A,-4.3033490385,0.6220075136000001,52.747253418,0.93039
P51786,,506,SWISSMODEL,161,465,5v3m.1.C,-3.6123722877,0.6429274621000001,50.3246765137,0.600791
P51788,P51788-1,898,SWISSMODEL,88,841,6qvc.1.A,-4.946125161,0.5905229657000001,56.5872001648,0.83853
P51790,P51790-1,818,SWISSMODEL,124,804,7jm6.1.A,-4.5246100566,0.605270693,31.4194583893,0.831296
