uniprot_id	n_sites	mean_d	permuted_d	p_value
Q96HP4	1	0.00	0.00	0.0010
Q96HP8	1	0.00	0.00	0.0010
Q96HR9	39	22.17	33.23	0.0010
Q96HT8	7	7.08	58.92	0.0010
Q96HV5	6	7.05	23.23	0.0010
Q96HY6	1	0.00	0.00	0.0010
Q96HZ4	42	20.96	41.68	0.0010
Q96I13	47	19.36	27.35	0.0010
Q96I24	25	38.89	47.53	0.0050
Q96I25	42	27.94	39.50	0.0010
Q96I82	12	35.27	37.93	0.3247
Q96IC2	1	0.00	0.00	0.0010
Q96ID5	9	17.66	41.54	0.0020
Q96IF1	6	24.36	41.92	0.0390
Q96IK0	18	21.37	22.97	0.1828
Q96IK1	36	22.40	37.43	0.0010
Q96IK5	1	0.00	0.00	0.0010
Q96IT1	22	28.99	34.80	0.0060
Q96IU2	128	48.00	56.38	0.0010
Q96IZ0	17	18.23	43.52	0.0010
Q96IZ5	8	12.07	36.70	0.0010
Q96IZ6	2	5.80	13.33	0.0779
Q96J84	26	53.23	73.77	0.0020
Q96J86	1	0.00	0.00	0.0010
Q96J92	19	23.01	39.03	0.0010
Q96JB2	13	67.01	80.61	0.2028
Q96JB3	48	18.76	37.01	0.0010
Q96JC1	25	45.12	67.39	0.0010
Q96JG6	26	31.37	79.81	0.0010
Q96JH7	95	26.65	47.46	0.0010
Q96JH8	8	13.05	41.15	0.0010
Q96JI7	6	30.00	57.90	0.0040
Q96JJ7	1	0.00	0.00	0.0010
Q96JK2	97	21.44	29.80	0.0010
Q96JM2	86	49.72	61.24	0.0010
Q96JP5	37	26.77	37.38	0.0010
Q96JQ0	21	36.72	97.07	0.0010
Q96JS3	1	0.00	0.00	0.0010
Q96JT2	2	2.50	14.76	0.0060
Q96JW4	7	6.70	23.68	0.0010
Q96JY0	14	19.29	27.71	0.0020
Q96JY6	2	22.00	18.63	0.6204
Q96K12	3	20.03	23.47	0.3726
Q96K21	3	28.65	34.82	0.2478
Q96K31	3	18.27	22.14	0.3297
Q96K37	89	24.18	27.80	0.0010
Q96K49	1	0.00	0.00	0.0010
Q96K62	46	28.01	35.42	0.0020
Q96K78	1	0.00	0.00	0.0010
Q96K80	15	24.51	41.76	0.0010
Q96K83	18	20.78	54.32	0.0010
Q96KA5	4	17.65	29.90	0.0559
Q96KC8	11	19.45	51.39	0.0010
Q96KE9	19	22.23	34.68	0.0010
Q96KG7	7	39.30	79.91	0.0070
Q96KG9	29	23.06	42.68	0.0010
Q96KK4	1	0.00	0.00	0.0010
Q96KM6	38	32.76	47.46	0.0010
Q96KN1	51	18.61	35.56	0.0010
Q96KN3	14	9.21	38.08	0.0010
Q96KN7	1	0.00	0.00	0.0010
Q96KP1	4	7.01	69.63	0.0010
Q96KQ4	9	6.57	48.76	0.0010
Q96KQ7	128	53.45	54.79	0.1768
Q96KR1	54	48.11	47.01	0.6823
Q96KR4	6	18.03	32.48	0.0100
Q96KR6	20	42.82	35.86	0.9750
Q96KR7	16	28.89	56.13	0.0010
Q96KV7	7	35.23	43.79	0.0569
Q96L08	2	22.92	29.37	0.4276
Q96L58	195	34.45	32.20	0.9970
Q96L93	4	22.27	47.91	0.0110
Q96LA6	1	0.00	0.00	0.0010
Q96LD4	135	28.72	61.46	0.0010
Q96LI9	4	11.58	25.83	0.0170
Q96LR2	11	7.50	29.63	0.0010
Q96LR7	1	0.00	0.00	0.0010
Q96LR9	33	18.43	27.19	0.0010
Q96LT9	10	23.69	38.49	0.0030
Q96LU7	5	22.18	44.19	0.0090
Q96LX7	32	42.81	44.65	0.2807
Q96M32	3	9.01	35.55	0.0070
Q96MA1	11	8.99	45.05	0.0010
Q96MC2	1	0.00	0.00	0.0010
Q96MC6	16	37.30	26.54	0.9990
Q96MD7	1	0.00	0.00	0.0010
Q96ME7	8	29.50	42.89	0.0130
Q96MF2	29	14.01	33.24	0.0010
Q96MF7	2	11.32	17.18	0.3327
Q96MG2	18	39.57	61.24	0.0020
Q96MH6	9	17.90	30.92	0.0110
Q96MI9	2	17.16	22.03	0.3786
Q96MK2	13	29.10	40.94	0.0020
Q96MM6	147	31.96	34.85	0.0030
Q96MP5	6	30.33	30.30	0.4825
Q96MR6	5	15.41	53.11	0.0010
Q96MS3	15	16.51	25.44	0.0010
Q96MT1	77	33.24	46.10	0.0010
Q96MT3	7	6.40	37.46	0.0010
Q96MT7	1	0.00	0.00	0.0010
Q96MU7	42	21.71	42.42	0.0010
Q96MV1	3	10.51	17.46	0.0809
Q96MW1	5	4.82	37.60	0.0010
Q96MX0	14	20.89	32.72	0.0330
Q96MY1	54	20.46	43.75	0.0010
Q96MY7	4	4.60	52.56	0.0010
Q96N03	11	13.68	41.81	0.0010
Q96N11	10	28.27	27.16	0.6334
Q96N16	47	55.33	67.55	0.0020
Q96N19	8	14.69	26.14	0.0040
Q96N21	13	18.67	34.36	0.0020
Q96N23	27	37.10	50.06	0.0010
Q96N46	4	4.60	41.79	0.0010
Q96N64	35	26.66	47.34	0.0010
Q96N66	12	20.06	27.78	0.0030
Q96NA2	63	63.23	64.31	0.3796
Q96NA8	1	0.00	0.00	0.0010
Q96NB2	2	2.71	14.48	0.0100
Q96NB3	18	29.93	52.68	0.0010
Q96NC0	31	32.23	51.53	0.0010
Q96NH3	1	0.00	0.00	0.0010
Q96NK8	10	7.02	41.42	0.0010
Q96NL8	1	0.00	0.00	0.0010
Q96NR3	57	34.83	42.98	0.0020
Q96NS1	18	13.83	19.36	0.0010
Q96NT3	6	10.02	18.53	0.0010
Q96NX9	38	24.35	42.71	0.0010
Q96NZ1	16	9.65	38.96	0.0010
Q96NZ8	12	13.89	40.97	0.0010
Q96P26	1	0.00	0.00	0.0010
Q96P44	4	6.76	36.77	0.0010
Q96P48	9	34.39	55.66	0.0030
Q96P53	1	0.00	0.00	0.0010
Q96P64	16	21.00	33.89	0.0030
Q96P67	1	0.00	0.00	0.0010
Q96P69	5	17.21	25.03	0.0849
Q96P71	2	25.05	18.21	0.7942
Q96PB1	24	30.41	39.77	0.0010
Q96PC2	2	2.98	12.86	0.0150
Q96PD7	12	9.73	26.48	0.0010
Q96PE1	30	46.32	61.82	0.0010
Q96PE2	21	34.27	45.39	0.0020
Q96PE3	87	28.28	41.39	0.0010
Q96PG8	43	52.16	59.64	0.0110
Q96PM9	18	17.68	46.66	0.0010
Q96PN6	4	34.61	40.68	0.2587
Q96PV4	2	14.81	20.12	0.3137
Q96PV6	35	30.92	39.51	0.0010
Q96PX1	6	7.04	24.36	0.0010
Q96PX6	15	21.29	60.33	0.0010
Q96PX9	5	11.52	42.30	0.0010
Q96PY6	5	5.60	38.69	0.0010
Q96Q05	5	64.18	60.58	0.5764
Q96Q07	8	40.58	36.84	0.7622
Q96Q89	1	0.00	0.00	0.0010
Q96QA6	34	12.31	18.31	0.0010
Q96QB1	2	6.01	20.20	0.0410
Q96QC0	46	29.73	46.94	0.0010
Q96QD5	5	26.44	29.37	0.3986
Q96QD8	5	11.02	22.49	0.0020
Q96QF7	13	9.53	37.31	0.0010
Q96QR1	18	11.50	19.49	0.0010
Q96QS1	1	0.00	0.00	0.0010
Q96QS3	111	34.50	45.56	0.0010
Q96QT6	22	36.31	48.49	0.0010
Q96QU8	28	44.57	47.18	0.1099
Q96R45	8	16.77	23.78	0.0080
Q96R54	1	0.00	0.00	0.0010
Q96RD9	3	5.78	79.62	0.0020
Q96RE7	99	27.60	31.31	0.0010
Q96RJ3	40	28.45	45.54	0.0010
Q96RK1	50	30.78	41.46	0.0010
Q96RL1	1	0.00	0.00	0.0010
Q96RL7	12	13.18	53.71	0.0010
Q96RN5	40	29.04	50.94	0.0010
Q96RR1	31	25.06	32.49	0.0010
Q96RS6	1	0.00	0.00	0.0010
Q96RT1	4	4.80	29.03	0.0010
Q96RT7	2	29.59	40.80	0.3806
Q96RV3	27	35.45	49.97	0.0010
Q96RY7	1	0.00	0.00	0.0010
Q96S06	2	11.27	16.49	0.2557
Q96S15	118	30.19	43.80	0.0010
Q96S19	50	14.22	20.69	0.0010
Q96S38	15	20.79	37.00	0.0010
Q96S42	4	23.47	26.35	0.3447
Q96S52	7	22.80	38.43	0.0230
Q96S90	1	0.00	0.00	0.0010
Q96S95	11	18.53	27.77	0.0030
Q96S97	12	18.64	25.41	0.0030
Q96S99	5	16.66	21.77	0.1139
Q96SB8	15	37.36	73.23	0.0010
Q96SC8	81	32.37	49.63	0.0010
Q96SE0	1	0.00	0.00	0.0010
Q96SF7	6	14.44	30.41	0.0110
Q96SK2	2	2.07	19.78	0.0010
Q96SL1	15	22.31	26.52	0.0390
Q96SL8	160	36.39	39.72	0.0010
Q96SN8	2	2.68	40.82	0.0020
Q96SQ7	19	20.82	41.86	0.0010
Q96ST2	40	29.93	47.71	0.0010
Q96ST3	67	43.58	58.02	0.0010
Q96T17	3	4.07	49.82	0.0010
Q96T51	2	141.49	73.95	0.8561
Q96T53	3	13.49	20.07	0.1309
Q96T68	11	12.61	28.29	0.0010
Q96T92	19	26.26	41.30	0.0010
Q99075	3	29.79	28.94	0.5614
Q99426	17	35.29	38.53	0.0879
Q99435	5	15.81	50.58	0.0040
Q99442	4	25.32	28.24	0.3137
Q99453	42	16.61	42.98	0.0010
Q99466	37	21.04	65.54	0.0010
Q99496	32	23.56	38.27	0.0010
Q99543	2	2.67	36.46	0.0030
Q99549	2	18.35	17.97	0.5405
Q99583	20	22.42	53.30	0.0010
Q99612	36	27.25	32.93	0.0100
Q99623	18	37.49	55.52	0.0110
Q99626	21	20.18	49.92	0.0010
Q99666	549	51.82	55.13	0.0010
Q99680	18	19.11	31.02	0.0010
Q99683	17	47.18	49.13	0.2847
Q99687	7	7.46	33.39	0.0010
Q99689	4	4.02	34.03	0.0010
Q99697	35	13.74	41.37	0.0010
Q99704	9	8.64	40.35	0.0010
Q99708	2	3.41	32.48	0.0130
Q99715	3	19.70	44.70	0.0430
Q99732	1	0.00	0.00	0.0010
Q99741	1	0.00	0.00	0.0010
Q99797	9	29.34	30.55	0.3467
Q99801	10	20.60	36.25	0.0060
Q99805	64	32.33	38.69	0.0010
Q99811	32	34.39	40.77	0.0390
Q99853	36	32.96	44.66	0.0020
Q99856	63	27.54	40.73	0.0010
Q99871	11	36.96	49.64	0.0210
Q99909	6	14.96	31.20	0.0040
Q99929	88	39.37	44.74	0.0010
Q99932	1	0.00	0.00	0.0010
Q99941	9	6.58	41.56	0.0010
Q99944	1	0.00	0.00	0.0010
Q99946	34	30.20	49.80	0.0010
Q99966	4	5.30	30.56	0.0010
Q99967	4	11.82	31.97	0.0070
Q99973	4	28.25	49.21	0.0240
Q99990	1	0.00	0.00	0.0010
Q99999	33	21.07	28.99	0.0010
Q9BPW8	16	15.75	22.24	0.0010
Q9BPX7	2	23.94	17.58	0.7722
Q9BPY3	3	4.75	17.42	0.0030
Q9BPZ3	1	0.00	0.00	0.0010
Q9BPZ7	18	35.30	43.82	0.0190
Q9BQ61	29	25.62	42.56	0.0010
Q9BQ67	5	18.65	23.08	0.1489
Q9BQ70	13	29.56	30.13	0.4346
Q9BQ89	21	27.84	42.13	0.0010
Q9BQC3	9	20.67	29.69	0.0090
Q9BQD3	8	6.15	45.04	0.0010
Q9BQE9	17	16.83	41.88	0.0010
Q9BQF6	21	21.26	38.35	0.0010
Q9BQG0	6	39.18	46.99	0.1548
Q9BQI4	32	30.73	46.11	0.0030
Q9BQI5	9	20.61	34.00	0.0060
Q9BQI6	3	22.87	29.91	0.2378
Q9BQJ4	34	31.37	25.95	0.9990
Q9BQM9	15	26.06	38.38	0.0020
Q9BQS8	1	0.00	0.00	0.0010
Q9BQT8	1	0.00	0.00	0.0010
Q9BQY4	16	16.96	42.35	0.0010
Q9BQY9	5	12.69	44.46	0.0010
Q9BR26	19	23.48	48.22	0.0010
Q9BR39	37	30.18	36.25	0.0050
Q9BRB3	1	0.00	0.00	0.0010
Q9BRJ9	25	18.38	38.93	0.0010
Q9BRK0	10	13.99	36.98	0.0010
Q9BRN9	1	0.00	0.00	0.0010
Q9BRP1	7	5.80	25.40	0.0010
Q9BRP4	2	2.88	14.00	0.0170
Q9BRP7	4	16.95	28.51	0.0380
Q9BRP8	9	6.67	36.75	0.0010
Q9BRQ0	15	31.24	44.07	0.0120
Q9BRQ4	6	15.73	20.45	0.0619
Q9BRQ6	1	0.00	0.00	0.0010
Q9BRR3	4	13.71	24.57	0.0250
Q9BRR9	15	21.39	38.77	0.0010
Q9BRS8	7	29.94	33.11	0.3037
Q9BRT2	7	12.63	24.44	0.0070
Q9BRU2	2	2.91	22.75	0.0330
Q9BRV3	9	16.56	22.25	0.0280
Q9BRV8	10	13.43	69.50	0.0010
Q9BRZ2	31	37.79	55.69	0.0010
Q9BSA4	1	0.00	0.00	0.0010
Q9BSF8	48	24.34	38.25	0.0010
Q9BSG0	1	0.00	0.00	0.0010
Q9BSH3	1	0.00	0.00	0.0010
Q9BSK0	65	28.06	27.43	0.6593
Q9BSK2	8	20.20	24.26	0.1049
Q9BSN7	5	10.37	21.06	0.0140
Q9BSQ5	5	7.49	25.62	0.0010
Q9BST9	2	11.04	19.65	0.2188
Q9BSU1	5	22.04	26.09	0.2378
Q9BSV6	30	12.87	34.33	0.0010
Q9BSW2	1	0.00	0.00	0.0010
Q9BT04	18	19.35	27.37	0.0010
Q9BT09	7	16.46	30.43	0.0210
Q9BT22	1	0.00	0.00	0.0010
Q9BT49	17	13.54	42.48	0.0010
Q9BT56	2	6.49	16.39	0.1099
Q9BT67	4	10.34	26.56	0.0340
Q9BT81	10	12.82	38.21	0.0010
Q9BT92	1	0.00	0.00	0.0010
Q9BTA0	15	42.43	37.83	0.8701
Q9BTD3	92	27.11	30.18	0.0350
Q9BTD8	46	27.27	47.39	0.0010
Q9BTE1	10	11.54	18.74	0.0010
Q9BTE3	14	22.63	32.49	0.0010
Q9BTE6	1	0.00	0.00	0.0010
Q9BTF0	6	16.47	25.30	0.0160
Q9BTK6	7	25.35	38.54	0.0070
Q9BTL4	31	20.16	40.22	0.0010
Q9BTV5	6	7.94	46.12	0.0010
Q9BTV6	3	12.76	17.25	0.1548
Q9BTV7	25	29.53	35.09	0.0669
Q9BTW9	51	37.21	51.42	0.0010
Q9BTX1	2	2.72	18.98	0.0050
Q9BU19	17	10.13	34.01	0.0010
Q9BU20	3	3.89	15.65	0.0010
Q9BU23	7	25.88	29.91	0.1708
Q9BU40	3	3.94	24.47	0.0010
Q9BU64	2	2.78	18.01	0.0100
Q9BU76	17	24.28	39.95	0.0010
Q9BUF7	11	10.56	33.12	0.0010
Q9BUG6	1	0.00	0.00	0.0010
Q9BUH8	34	33.57	76.96	0.0010
Q9BUJ2	101	28.75	35.31	0.0010
Q9BUK6	24	16.90	28.95	0.0010
Q9BUL5	18	11.43	48.87	0.0010
Q9BUM1	8	9.77	24.08	0.0010
Q9BUN1	9	17.43	28.13	0.0030
Q9BUR5	2	2.65	23.59	0.0080
Q9BUT9	8	6.47	27.54	0.0010
Q9BUV8	1	0.00	0.00	0.0010
Q9BV10	3	4.20	21.24	0.0010
Q9BV68	19	20.43	36.44	0.0010
Q9BV73	2	2.83	40.25	0.0030
Q9BV97	1	0.00	0.00	0.0010
Q9BVC3	14	9.43	36.56	0.0010
Q9BVG9	39	18.45	33.75	0.0010
Q9BVI0	15	23.98	39.52	0.0010
Q9BVJ6	19	30.08	66.78	0.0010
Q9BVN2	17	16.17	32.62	0.0010
Q9BVT8	14	16.60	34.90	0.0010
Q9BVV8	41	28.96	45.09	0.0010
Q9BWC9	34	16.47	36.69	0.0010
Q9BWF2	3	4.98	63.72	0.0020
Q9BWG4	15	11.34	35.60	0.0010
Q9BWH2	8	5.87	27.73	0.0010
Q9BWH6	12	30.33	47.97	0.0060
Q9BWL3	6	27.57	33.89	0.2597
Q9BWN1	5	7.79	41.79	0.0010
Q9BWQ6	2	2.77	16.37	0.0140
Q9BWQ8	1	0.00	0.00	0.0010
Q9BWT1	20	21.49	31.19	0.0010
Q9BWT7	86	58.13	72.86	0.0010
Q9BWU0	5	8.57	43.32	0.0020
Q9BWV3	4	13.40	21.28	0.0380
Q9BWX1	1	0.00	0.00	0.0010
Q9BWX5	17	27.97	36.70	0.0440
Q9BX26	6	45.95	50.39	0.4236
Q9BX40	22	9.89	46.76	0.0010
Q9BX63	4	20.44	27.62	0.1039
Q9BX69	1	0.00	0.00	0.0010
Q9BX70	56	28.96	38.75	0.0010
Q9BX73	11	10.17	28.09	0.0010
Q9BX74	4	4.91	24.82	0.0010
Q9BX93	1	0.00	0.00	0.0010
Q9BX95	23	19.51	27.15	0.0010
Q9BXB7	1	0.00	0.00	0.0010
Q9BXF6	40	15.87	38.93	0.0010
Q9BXI2	2	3.58	13.65	0.0250
Q9BXI3	1	0.00	0.00	0.0010
Q9BXL7	82	78.67	76.54	0.6753
Q9BXM9	18	9.91	54.97	0.0010
Q9BXP8	4	34.09	40.79	0.2458
Q9BXQ6	69	22.58	32.49	0.0010
Q9BXT6	12	10.63	39.16	0.0010
Q9BXT8	19	40.33	52.47	0.0030
Q9BXU1	5	30.65	53.38	0.0879
Q9BXU2	2	22.44	25.47	0.5225
Q9BXU7	3	8.93	23.06	0.0110
Q9BXX2	1	0.00	0.00	0.0010
Q9BXY5	6	6.45	28.53	0.0010
Q9BXY8	4	4.58	33.58	0.0010
Q9BY10	1	0.00	0.00	0.0010
Q9BY12	32	64.48	63.58	0.5445
Q9BY27	3	16.27	24.11	0.2338
Q9BY42	9	24.11	30.46	0.1249
Q9BY50	10	24.12	25.73	0.3077
Q9BY77	14	11.16	47.25	0.0010
Q9BY78	5	5.05	55.08	0.0010
Q9BY84	77	15.09	33.45	0.0010
Q9BYD5	10	8.68	19.90	0.0010
Q9BYE0	43	37.32	46.57	0.0040
Q9BYE7	1	0.00	0.00	0.0010
Q9BYG4	36	22.34	31.81	0.0010
Q9BYG5	5	5.51	26.20	0.0010
Q9BYH1	13	45.36	58.25	0.0579
Q9BYK8	22	34.81	56.06	0.0010
Q9BYM8	27	47.30	48.98	0.2967
Q9BYN7	1	0.00	0.00	0.0010
Q9BYR4	6	10.90	16.08	0.0160
Q9BYU1	22	28.55	51.43	0.0010
Q9BYV9	38	36.52	42.45	0.0230
Q9BYZ6	68	45.90	48.44	0.0639
Q9BZ19	2	2.78	12.56	0.0180
Q9BZ67	8	10.59	26.77	0.0010
Q9BZ71	40	29.65	36.93	0.0010
Q9BZ72	151	39.45	48.58	0.0010
Q9BZ76	156	49.80	54.39	0.0010
Q9BZ95	47	44.63	58.18	0.0010
Q9BZD6	2	3.15	21.74	0.0180
Q9BZE0	5	17.66	24.66	0.0739
Q9BZE3	47	32.45	46.36	0.0010
Q9BZE9	17	17.12	37.95	0.0010
Q9BZF9	2	2.74	45.21	0.0030
Q9BZH6	3	15.54	31.31	0.0509
Q9BZI1	26	22.68	55.38	0.0010
Q9BZI7	17	31.84	56.00	0.0010
Q9BZJ4	3	4.41	18.13	0.0010
Q9BZJ6	1	0.00	0.00	0.0010
Q9BZJ7	190	25.52	33.16	0.0010
Q9BZJ8	11	17.45	29.61	0.0020
Q9BZM3	14	21.87	44.50	0.0010
Q9BZR8	1	0.00	0.00	0.0010
Q9BZS1	39	12.39	34.21	0.0010
Q9BZW4	9	18.33	25.90	0.0080
Q9BZW5	1	0.00	0.00	0.0010
Q9BZW8	2	3.24	27.45	0.0180
Q9BZZ2	1	0.00	0.00	0.0010
Q9C000	9	34.83	42.20	0.0659
Q9C009	54	45.56	50.25	0.0969
Q9C026	40	35.98	64.18	0.0010
Q9C056	25	33.78	39.03	0.0589
Q9C073	2	2.44	26.52	0.0020
Q9C086	40	40.16	54.33	0.0010
Q9C091	117	56.69	60.44	0.0100
Q9C0A1	19	37.66	47.46	0.0040
Q9C0B0	107	25.22	49.06	0.0010
Q9C0B2	444	65.36	93.44	0.0010
Q9C0B5	35	14.57	35.84	0.0010
Q9C0B6	1	0.00	0.00	0.0010
Q9C0B7	4	35.87	40.82	0.2997
Q9C0C9	122	29.85	43.91	0.0010
Q9C0D5	11	25.30	50.10	0.0010
Q9C0D7	6	31.58	35.17	0.3167
Q9C0G0	43	28.01	50.88	0.0010
Q9C0H2	24	19.04	40.32	0.0010
Q9C0H5	75	34.14	35.92	0.0769
Q9C0I4	7	55.59	66.65	0.1598
Q9C0J8	124	22.89	40.00	0.0010
Q9C0J9	7	54.93	45.52	0.8422
Q9C0K0	123	35.17	44.62	0.0010
Q9C0K1	6	17.80	30.34	0.0260
Q9GZM5	1	0.00	0.00	0.0010
Q9GZN0	189	26.32	29.42	0.0010
Q9GZN2	10	7.04	40.18	0.0010
Q9GZS9	8	9.65	28.22	0.0010
Q9GZU0	1	0.00	0.00	0.0010
Q9GZU3	8	7.65	29.80	0.0010
Q9GZU8	1	0.00	0.00	0.0010
Q9GZV3	44	19.16	29.64	0.0010
Q9GZV7	98	22.62	29.36	0.0010
Q9GZV8	23	24.42	35.59	0.0010
Q9GZX9	1	0.00	0.00	0.0010
Q9GZY8	1	0.00	0.00	0.0010
Q9GZZ0	16	32.63	48.90	0.0090
Q9H009	2	2.71	20.51	0.0170
Q9H015	21	23.71	32.89	0.0030
Q9H091	2	19.97	18.16	0.6154
Q9H0A6	2	67.01	36.26	0.8332
Q9H0C1	5	10.28	25.00	0.0010
Q9H0C3	12	24.38	29.28	0.0659
Q9H0C5	35	19.29	39.18	0.0010
Q9H0E9	38	28.29	41.10	0.0010
Q9H0H5	3	14.06	28.29	0.0799
Q9H0I2	4	11.33	45.00	0.0010
Q9H0J9	61	20.02	36.97	0.0010
Q9H0L4	33	13.57	43.55	0.0010
Q9H0M4	3	3.78	19.29	0.0010
Q9H0R1	3	14.16	23.18	0.0799
Q9H0R3	3	14.08	15.52	0.4825
Q9H0V1	1	0.00	0.00	0.0010
Q9H0X6	9	18.47	29.89	0.0250
Q9H156	47	33.16	35.15	0.1379
Q9H175	31	20.50	36.33	0.0010
Q9H1A3	47	21.56	27.02	0.0010
Q9H1B7	74	28.93	38.42	0.0010
Q9H1C3	1	0.00	0.00	0.0010
Q9H1E3	5	24.90	43.31	0.0110
Q9H1E5	31	34.15	42.77	0.0310
Q9H1H9	58	38.79	53.05	0.0010
Q9H1J1	6	26.57	50.19	0.0190
Q9H1K0	6	51.61	44.70	0.8012
Q9H1K4	7	11.94	22.82	0.0010
Q9H1N7	3	5.28	19.78	0.0030
Q9H1Q7	7	9.75	21.72	0.0010
Q9H1U4	1	0.00	0.00	0.0010
Q9H1U9	11	19.01	24.36	0.0170
Q9H1X3	47	27.05	49.12	0.0010
Q9H1Z8	2	2.72	20.86	0.0120
Q9H237	75	28.30	30.75	0.0080
Q9H251	21	91.86	106.18	0.1059
Q9H254	434	100.60	105.04	0.0100
Q9H257	11	14.96	81.53	0.0010
Q9H2A3	20	25.55	42.06	0.0010
Q9H2A9	7	20.62	25.33	0.1499
Q9H2C1	81	36.90	42.51	0.0020
Q9H2C2	1	0.00	0.00	0.0010
Q9H2F5	27	45.47	48.08	0.1918
Q9H2G2	50	35.71	63.96	0.0010
Q9H2G4	38	42.84	47.60	0.1329
Q9H2H9	24	18.71	26.95	0.0010
Q9H2P0	48	30.56	42.94	0.0010
Q9H2S6	12	18.88	36.25	0.0020
Q9H2S9	38	21.31	30.87	0.0010
Q9H2V7	25	17.63	29.86	0.0010
Q9H2W2	38	32.40	42.30	0.0020
Q9H2X0	24	38.12	41.40	0.1229
Q9H2Y9	6	25.17	29.91	0.1908
Q9H2Z4	17	56.26	45.98	0.9730
Q9H307	19	28.31	58.21	0.0010
Q9H313	16	15.57	43.34	0.0010
Q9H330	47	53.77	54.61	0.3936
Q9H3E2	1	0.00	0.00	0.0010
Q9H3F6	30	21.03	35.81	0.0010
Q9H3H9	2	3.53	27.46	0.0200
Q9H3P7	25	22.37	55.94	0.0010
Q9H3Q1	1	0.00	0.00	0.0010
Q9H3Q3	72	25.11	32.15	0.0010
Q9H3R0	2	25.40	20.93	0.6773
Q9H3R5	6	5.42	51.17	0.0010
Q9H3S5	2	9.70	14.37	0.2208
Q9H3S7	13	37.17	60.32	0.0010
Q9H3U5	2	13.19	14.37	0.4386
Q9H3Y8	2	2.76	26.73	0.0210
Q9H3Z7	40	23.87	29.35	0.0010
Q9H400	12	29.18	44.65	0.0020
Q9H425	31	24.99	39.80	0.0010
Q9H467	2	6.53	26.88	0.1079
Q9H490	9	19.34	26.37	0.0170
Q9H4E7	97	72.58	110.97	0.0010
Q9H4F1	2	2.94	14.46	0.0150
Q9H4I2	8	21.31	37.99	0.0010
Q9H4I3	8	15.81	32.36	0.0060
Q9H4M7	17	10.89	35.93	0.0010
Q9H4Q3	31	38.28	35.58	0.8781
Q9H4S2	29	23.48	46.62	0.0010
Q9H4Z2	1	0.00	0.00	0.0010
Q9H501	4	26.20	41.12	0.0549
Q9H553	12	14.34	27.54	0.0010
Q9H583	3	5.14	45.98	0.0010
Q9H598	134	22.48	28.97	0.0010
Q9H5L6	2	37.12	20.54	0.9401
Q9H5V7	27	14.47	28.94	0.0010
Q9H5V8	8	38.71	46.60	0.1638
Q9H665	2	21.72	15.24	0.8232
Q9H694	4	30.98	31.72	0.4406
Q9H6A9	189	37.78	49.22	0.0010
Q9H6D3	44	25.23	27.15	0.0529
Q9H6F5	5	31.44	48.75	0.0480
Q9H6I2	39	25.56	43.11	0.0010
Q9H6K4	4	17.55	39.04	0.0769
Q9H6L2	13	44.70	38.91	0.8282
Q9H6L5	8	20.40	44.35	0.0020
Q9H6R7	2	27.20	17.91	0.8571
Q9H6S3	22	23.03	37.53	0.0010
Q9H6T0	6	37.04	29.68	0.9331
Q9H6T3	2	21.71	23.50	0.3996
Q9H6U6	3	17.22	21.59	0.2378
Q9H6X4	8	46.04	35.99	0.9461
Q9H6Y7	1	0.00	0.00	0.0010
Q9H6Z4	16	11.82	47.90	0.0010
Q9H706	8	22.63	34.78	0.0100
Q9H741	2	2.72	18.69	0.0160
Q9H799	8	34.40	48.90	0.0130
Q9H7C4	3	4.11	50.44	0.0010
Q9H7E2	1	0.00	0.00	0.0010
Q9H7F4	20	21.87	26.88	0.0080
Q9H7L9	34	38.05	53.74	0.0010
Q9H7T0	5	31.19	41.03	0.1678
Q9H7T9	6	5.23	37.05	0.0010
Q9H7X2	16	25.60	40.37	0.0010
Q9H7Y0	11	11.05	26.22	0.0010
Q9H841	6	5.05	23.05	0.0010
Q9H869	1	0.00	0.00	0.0010
Q9H871	32	36.67	44.31	0.0190
Q9H892	1	0.00	0.00	0.0010
Q9H8K7	9	10.48	32.30	0.0010
Q9H8L6	50	41.53	63.93	0.0010
Q9H8M2	5	34.48	35.65	0.4565
Q9H8M7	10	7.85	27.24	0.0010
Q9H8P0	16	19.90	25.47	0.0100
Q9H8T0	10	14.83	24.84	0.0020
Q9H8U3	41	36.33	48.56	0.0010
Q9H8W3	7	5.75	38.41	0.0010
Q9H8W4	19	21.46	23.98	0.0649
Q9H8X9	28	10.47	31.15	0.0010
Q9H8Y1	27	23.12	38.51	0.0010
Q9H902	3	37.16	29.13	0.7443
Q9H920	4	14.38	26.01	0.0430
Q9H936	10	10.72	24.73	0.0010
Q9H939	15	30.48	52.65	0.0040
Q9H972	3	9.94	25.50	0.0200
Q9H977	2	9.71	12.16	0.3077
Q9H987	1	0.00	0.00	0.0010
Q9H9A5	2	11.05	21.02	0.1708
Q9H9B1	79	41.08	43.95	0.0340
Q9H9C1	1	0.00	0.00	0.0010
Q9H9H5	39	30.15	40.76	0.0010
Q9H9K5	1	0.00	0.00	0.0010
Q9H9L4	19	18.97	50.71	0.0010
Q9H9L7	9	22.33	33.79	0.0170
Q9H9Q2	1	0.00	0.00	0.0010
Q9H9R9	4	4.63	36.09	0.0010
Q9H9Y4	15	17.08	23.75	0.0010
