enst_id	length	syn_prob	syn_count	mis_prob	mis_count	syn_exp	mis_exp
ENST00000266671	401	2.45e-5	111	4.945e-5	187	153.85690380558933	309.7065858964208
ENST00000266673	336	9.474e-6	72	2.348e-5	162	59.997291657419645	147.48549395658537
ENST00000266674	907	2.838e-5	206	6.319e-5	463	178.09324715278075	395.53322445065015
ENST00000266679	588	1.611e-5	128	5.247e-5	134	101.44893455740993	328.5709562336677
ENST00000266682	730	1.798e-5	142	4.97e-5	282	113.12985261391714	311.26820595745113
ENST00000266712	914	2e-5	144	5.922e-5	360	125.74774270704258	370.7346978814878
ENST00000266718	338	8.599e-6	67	2.239e-5	114	54.531621443813336	140.67683049049296
ENST00000266719	352	8.031e-6	83	2.28e-5	190	50.98362066515232	143.23788739058276
ENST00000266732	694	2.174e-5	191	5.102e-5	395	136.61661833181398	319.5135598796915
ENST00000266735	86	1.733e-6	13	5.346e-6	7	11.643288087675119	34.2118212096861
ENST00000266736	426	1.625e-5	87	3.87e-5	251	102.32344179158693	242.55692327211463
ENST00000266743	236	4.856e-6	40	1.55e-5	93	31.151045890066563	97.63858160849583
ENST00000266744	236	1.946e-5	65	3.248e-5	76	122.37464337521696	203.7038161536789
ENST00000266754	694	1.794e-5	159	4.865e-5	372	112.87999340415229	304.7094017011235
ENST00000266771	577	3.384e-5	132	6.086e-5	231	212.19902928568413	380.97892548184706
ENST00000266970	298	8.744e-6	63	2.462e-5	73	55.43736107921095	154.6064814348839
ENST00000266980	540	2.19e-5	150	4.663e-5	313	137.6160551708734	292.09151160799814
ENST00000266984	497	1.263e-5	83	3.517e-5	269	79.7111833078671	220.5068480103657
ENST00000266987	366	1.334e-5	92	3.31e-5	141	84.14618428119337	207.5766339050342
ENST00000266991	396	2.851e-5	102	5.68e-5	162	178.90528958451654	355.6182156907138
ENST00000267015	396	1.145e-5	79	3.283e-5	216	72.34033661980375	205.89008423912142
ENST00000267017	113	3.823e-6	15	8.832e-6	50	24.698431797889054	55.98705134069365
ENST00000267023	211	7.307e-6	50	1.805e-5	74	46.46116896840836	113.56710623100565
ENST00000267064	1214	4.406e-5	277	1.03e-4	404	276.0380573806059	644.2056029691271
ENST00000267082	798	3.153e-5	226	7.676e-5	383	197.76965992176346	480.29796136337893
ENST00000267085	520	1.909e-5	111	4.658e-5	283	120.06344568489199	291.77918759579205
ENST00000267101	1342	4.019e-5	295	1.114e-4	611	251.86417883585565	696.6760370197477
ENST00000267102	489	1.702e-5	127	3.963e-5	222	107.1332315795605	248.36614989914762
ENST00000267103	376	1.537e-5	95	3.897e-5	234	96.82653917676002	244.24347293802742
ENST00000267113	1114	3.706e-5	216	9.536e-5	537	232.31269567175536	596.4824939040388
ENST00000267116	1076	4.373e-5	249	9.599e-5	316	273.9767189000458	600.4177764578353
ENST00000267119	523	2.034e-5	139	4.75e-5	349	127.87154599004387	297.5259494203838
ENST00000267163	928	2.45e-5	153	6.917e-5	294	153.85690380558933	432.8871763104968
ENST00000267197	1923	9.907e-5	574	2.039e-4	716	619.6569356097295	1274.4754596009864
ENST00000267199	596	2.17e-5	157	5.182e-5	255	136.3667591220491	324.51074407498874
ENST00000267202	285	1.328e-5	80	2.79e-5	174	83.77139546654608	175.09493663560244
ENST00000267205	211	1.31e-5	59	2.476e-5	117	82.64702902260422	155.4809886690609
ENST00000267229	980	2.259e-5	185	7.138e-5	346	141.92612653931724	446.6918976500052
ENST00000267257	605	2.915e-5	166	5.901e-5	274	182.9030369407543	369.4229370302223
ENST00000267260	611	2.28e-5	145	7.083e-5	311	143.23788739058276	443.2563335157384
ENST00000267273	264	8.907e-6	63	1.966e-5	149	56.455537359002754	123.62393942404127
ENST00000267291	322	1.741e-5	92	3.7e-5	191	109.56935887476789	231.93790685710806
ENST00000267294	663	5.168e-5	119	8.403e-5	225	323.6362368408117	525.7098727381422
ENST00000267328	234	1.074e-5	60	2.274e-5	119	67.90533564647748	142.86309857593548
ENST00000267339	420	2.03e-5	116	3.84e-5	179	127.621686780279	240.68297919887817
ENST00000267377	391	2.342e-5	113	4.578e-5	193	147.1107051419381	286.78200340049483
ENST00000267383	819	4.043e-5	198	8.585e-5	388	253.3633340944448	537.0784667824433
ENST00000267396	340	1.731e-5	74	3.877e-5	148	108.94471085035572	242.99417688920315
ENST00000267406	205	8.217e-6	83	1.987e-5	122	52.14546599055892	124.93570027530679
ENST00000267415	451	1.474e-5	120	3.718e-5	205	92.89125662296347	233.06227330104994
ENST00000267425	636	2.252e-5	159	5.865e-5	342	141.48887292222875	367.17420414233857
ENST00000267426	292	1.261e-5	83	2.904e-5	184	79.58625370298468	182.21592411390094
ENST00000267430	2048	5.29e-5	377	1.457e-4	1052	331.2569427386399	910.9303093931151
ENST00000267436	463	1.297e-5	83	3.615e-5	232	81.83498659086843	226.62839864960478
ENST00000267460	420	1.739e-5	126	3.777e-5	185	109.44442926988546	236.74769664508162
ENST00000267484	776	3.938e-5	194	7.388e-5	369	246.80452983811725	462.308098260309
ENST00000267485	774	2.129e-5	182	5.328e-5	408	133.8057022219593	333.6306052314061
ENST00000267512	208	8.356e-6	43	1.984e-5	89	53.013726744491805	124.74830586798313
ENST00000267549	337	8.753e-6	64	2.37e-5	153	55.493579401408056	148.85971961029213
ENST00000267569	174	7.735e-6	51	1.863e-5	84	49.13466251289236	117.19006477259612
ENST00000267584	723	2.285e-5	145	5.714e-5	361	143.55021140278885	357.74201897371506
ENST00000267594	354	1.384e-5	107	2.952e-5	197	87.26942440325412	185.21423463107925
ENST00000267615	414	2.418e-5	144	4.321e-5	208	151.85803012747044	270.7285491731026
ENST00000267620	489	1.87e-5	103	4.507e-5	187	117.62731838968462	282.3470024271686
ENST00000267622	1979	4.576e-5	378	1.279e-4	904	286.6570737956124	799.7429610477524
ENST00000267731	603	2.224e-5	38	5.078e-5	105	139.73985845387475	318.01440462110236
ENST00000267750	183	5.416e-6	43	1.625e-5	64	34.6490748267746	102.32344179158693
ENST00000267803	483	1.73e-5	125	4.284e-5	250	108.88224604791452	268.41735148277763
ENST00000267807	979	2.294e-5	192	6.516e-5	408	144.1123946247598	407.83879053156954
ENST00000267812	439	1.143e-5	98	4.107e-5	136	72.21540701492131	257.36108145068255
ENST00000267814	357	1.459e-5	82	3.17e-5	185	91.95428458634525	198.8315615632641
ENST00000267838	215	1.28e-5	22	2.423e-5	71	80.77308494936776	152.1703541396765
ENST00000267842	620	2.197e-5	136	5.343e-5	353	138.05330878796192	334.5675772680243
ENST00000267843	194	4.318e-6	31	1.299e-5	53	27.790439518729197	81.95991619575085
ENST00000267845	662	2.103e-5	161	5.367e-5	311	132.18161735848773	336.06673252661346
ENST00000267853	466	1.409e-5	124	3.558e-5	260	88.8310444642845	223.06790491045555
ENST00000267859	435	1.701e-5	115	3.922e-5	232	107.07076677711929	245.80509299905782
ENST00000267884	136	4.858e-6	40	1.054e-5	51	31.163538850554808	66.65603959765318
ENST00000267889	1401	6.131e-5	378	1.379e-4	737	383.7898415917017	862.2077634889674
ENST00000267890	1244	3.085e-5	235	8.987e-5	555	193.52205335576085	562.1893173638118
ENST00000267935	199	7.668e-6	52	1.677e-5	113	48.71614833653622	105.57161151853012
ENST00000267938	375	1.141e-5	61	2.749e-5	155	72.09047741003887	172.5338797355126
ENST00000267953	175	5.265e-6	43	1.24e-5	66	33.70585630991226	78.27449285171916
ENST00000267970	253	7.639e-6	54	1.885e-5	71	48.53500040945669	118.56429042630285
ENST00000267973	305	8.593e-6	55	2.144e-5	92	54.494142562348614	134.74267425857755
ENST00000267984	362	2.921e-5	106	4.842e-5	140	183.27782575540158	303.2727112449756
ENST00000268035	1367	6.064e-5	412	1.322e-4	601	379.6046998281403	826.6028260974748
ENST00000268042	418	1.805e-5	89	3.965e-5	181	113.56710623100565	248.49107950403007
ENST00000268043	641	3.023e-5	116	7.032e-5	302	189.64923560440553	440.07062859123647
ENST00000268053	521	1.873e-5	120	4.734e-5	276	117.81471279700826	296.52651258132437
ENST00000268057	519	1.398e-5	114	3.49e-5	296	88.14393163743114	218.82029834445294
ENST00000268058	882	4.336e-5	235	9.538e-5	459	271.6655212097208	596.6074235089212
ENST00000268070	1095	6.038e-5	390	1.243e-4	718	377.98061496466875	777.2556321689151
ENST00000268097	529	1.792e-5	106	4.449e-5	287	112.75506379926986	278.7240438855781
ENST00000268099	329	1.202e-5	76	2.677e-5	122	75.900830358953	168.03641395974512
ENST00000268122	479	2.06e-5	129	4.394e-5	266	129.49563085351545	275.2884797513113
ENST00000268124	1239	4.748e-5	340	1.165e-4	762	297.4010198155014	728.5330862647673
ENST00000268125	317	1.153e-5	73	2.875e-5	186	72.84005503933346	180.4044448431057
ENST00000268130	686	2.04e-5	140	4.953e-5	352	128.24633480469117	310.2063043159505
ENST00000268138	1910	6.204e-5	454	1.534e-4	1148	388.3497721699104	959.0282072728506
ENST00000268150	387	1.833e-5	110	3.793e-5	235	115.31612069935966	237.74713348414105
ENST00000268154	664	3.527e-5	208	7.048e-5	309	221.13149603477788	441.0700654302959
ENST00000268164	375	1.646e-5	118	3.443e-5	156	103.63520264285246	215.8844526297158
ENST00000268171	794	3.869e-5	253	8.346e-5	365	242.4944584696734	522.149378998993
ENST00000268182	1657	4.692e-5	367	1.243e-4	648	293.90299087879333	777.2556321689151
ENST00000268184	619	2.397e-5	187	5.339e-5	320	150.54626927620492	334.31771805825946
ENST00000268206	1120	2.594e-5	200	7.917e-5	501	162.8518353571243	495.3519787517118
ENST00000268220	179	4.904e-6	31	1.481e-5	50	31.450876941784397	93.32851024005198
ENST00000268231	358	1.517e-5	157	3.419e-5	281	95.57724312793573	214.38529737112668
ENST00000268261	246	9.362e-6	69	2.079e-5	183	59.29768587007804	130.68246209989854
ENST00000268281	855	4.11e-5	185	8.76e-5	415	257.54847585800627	548.009807209656
ENST00000268296	1163	4.686e-5	325	1.011e-4	625	293.52820206414606	632.3372905052963
ENST00000268314	935	5.025e-5	332	1.086e-4	482	314.70377009171796	679.1858923362075
ENST00000268379	453	1.238e-5	82	3.274e-5	198	78.14956324683673	205.32790101715048
ENST00000268383	454	1.583e-5	127	3.573e-5	208	99.69992008905591	224.00487694707377
ENST00000268389	241	8.159e-6	56	1.88e-5	124	51.783170136399875	118.25196641409677
ENST00000268459	470	2.224e-5	132	4.892e-5	241	139.73985845387475	306.39595136703633
ENST00000268482	1227	4.826e-5	324	1.219e-4	566	302.2732744059162	762.2640795830234
ENST00000268483	149	3.268e-6	23	9.322e-6	95	21.23163526240162	59.047826660313184
ENST00000268489	3703	1.542e-4	1213	3.186e-4	2305	964.025391468148	1990.9467436017223
ENST00000268533	238	7.075e-6	70	1.889e-5	162	45.01198555177217	118.81414963606771
ENST00000268595	248	9.295e-6	49	2.102e-5	138	58.8791716937219	132.1191525560465
ENST00000268603	796	3.083e-5	192	6.756e-5	371	193.39712375087842	422.8303431174611
ENST00000268607	125	4.348e-6	29	1.144e-5	62	27.977833926052842	72.27787181736252
ENST00000268613	760	2.864e-5	275	6.325e-5	474	179.71733201625233	395.9080132652975
ENST00000268616	949	4.619e-5	359	8.794e-5	528	289.3430603005847	550.1336104926573
ENST00000268624	665	3.378e-5	298	6.753e-5	549	211.82424047103683	422.6429487101375
ENST00000268638	426	1.967e-5	146	4.477e-5	213	123.68640422648247	280.4730583539321
ENST00000268655	407	1.074e-5	112	3.24e-5	207	67.90533564647748	203.20409773414917
ENST00000268661	407	1.91e-5	153	4.508e-5	301	120.12591048733321	282.4094672296098
ENST00000268668	172	7.014e-6	50	1.779e-5	135	44.63095025688076	111.94302136753406
ENST00000268676	512	2.45e-5	155	5.389e-5	280	153.85690380558933	337.4409581803202
ENST00000268679	653	3.893e-5	270	7.87e-5	426	243.99361372826257	492.41613303697466
ENST00000268695	522	2.684e-5	184	5.059e-5	319	168.47366757683363	316.8275733747193
ENST00000268699	478	1.875e-5	133	4.53e-5	333	117.93964240189068	283.7836928833166
ENST00000268704	788	3.861e-5	287	8.264e-5	510	241.9947400501437	517.0272651988133
ENST00000268711	146	8.178e-6	39	1.578e-5	65	51.901853261038184	99.38759607684985
ENST00000268712	2440	6.753e-5	481	1.917e-4	918	422.6429487101375	1198.2684006227041
ENST00000268717	423	1.185e-5	87	3.05e-5	122	74.83892871745235	191.33578527031833
ENST00000268719	300	1.616e-5	38	3.332e-5	61	101.76125856961602	208.95085955874094
ENST00000268720	633	3.675e-5	251	6.717e-5	432	230.3762867960777	420.3942158222537
ENST00000268766	692	2.572e-5	173	6.232e-5	327	161.47760970341756	390.09878663826447
ENST00000268793	513	2.198e-5	137	5.046e-5	257	138.11577359040314	316.0155309429835
ENST00000268797	385	1.749e-5	107	3.917e-5	216	110.0690772942976	245.49276898685173
ENST00000268802	412	1.813e-5	144	4.065e-5	282	114.06682465053537	254.73755974815154
ENST00000268835	369	1.113e-5	74	2.852e-5	106	70.34146294168487	178.96775438695775
ENST00000268864	203	1.269e-5	49	2.707e-5	92	80.0859721225144	169.91035803298158
ENST00000268876	931	3.328e-5	221	8.015e-5	548	208.7010003489761	501.4735293909508
ENST00000268896	214	8.526e-6	52	1.893e-5	125	54.07562838599247	119.06400884583256
ENST00000268912	310	8.294e-6	70	2.152e-5	155	52.626444969356285	135.24239267810725
ENST00000268919	673	2.319e-5	179	5.561e-5	439	145.67401468579015	348.1849042002092
ENST00000268933	632	3.225e-5	210	6.621e-5	430	202.26712569753093	414.3975947878971
ENST00000268989	1051	4.767e-5	326	1.034e-4	634	298.5878510618845	646.7041950667757
ENST00000269025	321	1.037e-5	63	2.482e-5	140	65.59413795615252	155.8557774837082
ENST00000269033	1423	3.841e-5	274	1.047e-4	621	240.74544400131938	654.8246193841336
ENST00000269051	404	1.861e-5	91	3.976e-5	200	117.06513516771368	249.1781923308834
ENST00000269053	215	7.909e-6	56	1.878e-5	140	50.2215500753695	118.12703680921433
ENST00000269080	1581	4.425e-5	305	1.095e-4	808	277.22488862698896	684.8077245559169
ENST00000269081	1543	3.561e-5	271	1.017e-4	737	223.2552993177792	636.0851786517692
ENST00000269095	552	2.396e-5	153	5.754e-5	288	150.4838044737637	360.2406110713637
ENST00000269097	346	1.307e-5	92	3.12e-5	159	82.45963461528058	195.70832144120337
ENST00000269122	1675	4.047e-5	277	1.234e-4	244	253.61319330420966	771.6337999492057
ENST00000269127	236	8.172e-6	59	1.913e-5	106	51.86437437957346	120.31330489465687
ENST00000269141	906	2.863e-5	197	7.051e-5	372	179.65486721381112	441.25745983761954
ENST00000269142	862	2.756e-5	196	6.381e-5	414	172.9711333526011	399.4060422020055
ENST00000269143	797	2.558e-5	168	6.589e-5	298	160.60310246924053	412.3987211097782
ENST00000269159	288	1.404e-5	66	3.039e-5	138	88.51872045207843	190.64867244346496
ENST00000269187	755	1.985e-5	150	5.487e-5	343	124.81077067042435	343.5625088195593
ENST00000269195	559	1.255e-5	85	3.929e-5	167	79.21146488833739	246.2423466161463
ENST00000269197	2248	6.164e-5	461	1.581e-4	1104	385.85118007226185	988.3866644202217
ENST00000269202	701	1.826e-5	108	5.222e-5	336	114.87886708227117	327.0093361726373
ENST00000269205	307	8.452e-6	62	2.475e-5	175	53.613388847927475	155.4185238666197
ENST00000269209	876	3.095e-5	209	7.386e-5	432	194.146701380173	462.1831686554266
ENST00000269214	840	1.915e-5	145	5.557e-5	398	120.4382344995393	347.93504499044434
ENST00000269216	595	4.914e-5	138	7.992e-5	221	307.77017702074306	500.0368389348028
ENST00000269221	657	2.304e-5	147	5.393e-5	272	144.73704264917194	337.6908173900851
ENST00000269228	1278	4.72e-5	327	1.063e-4	628	295.6520053471474	664.818987774728
ENST00000269289	750	2.633e-5	177	6.999e-5	333	165.28796265233166	438.0092901106764
ENST00000269298	170	6.185e-6	35	1.479e-5	77	39.452618134504036	93.20358063516956
ENST00000269299	291	1.505e-5	70	2.881e-5	171	94.82766549864114	180.779233657753
ENST00000269305	393	1.388e-5	98	3.682e-5	188	87.51928361301898	230.81354041316624
ENST00000269321	204	1.092e-5	87	2.095e-5	83	69.02970209041935	131.681898938958
ENST00000269346	534	2.669e-5	160	5.018e-5	310	167.53669554021542	314.26651647462944
ENST00000269349	411	1.625e-5	109	3.897e-5	73	102.32344179158693	244.24347293802742
ENST00000269373	309	1.263e-5	87	2.826e-5	197	79.7111833078671	177.34366952348617
ENST00000269383	517	2.685e-5	115	5.733e-5	239	168.53613237927485	358.9288502200982
ENST00000269385	389	1.663e-5	124	4.308e-5	204	104.6971042843531	269.9165067413668
ENST00000269389	248	1.08e-5	84	2.23e-5	144	68.28012446112477	140.11464726852202
ENST00000269391	679	2.658e-5	168	5.749e-5	332	166.84958271336203	359.92828705915764
ENST00000269392	1083	4.987e-5	306	1.157e-4	643	312.33010759895177	723.5359020694701
ENST00000269394	723	3.391e-5	221	6.503e-5	435	212.63628290277262	407.02674809983375
ENST00000269397	560	3.66e-5	179	6.583e-5	265	229.43931475945948	412.0239322951309
ENST00000269439	346	1.42e-5	93	3.246e-5	125	89.51815729113787	203.57888654879645
ENST00000269445	669	1.844e-5	146	4.648e-5	314	116.00323352621302	291.1545395713799
ENST00000269466	363	9.225e-6	64	2.539e-5	177	58.4419180766334	159.41627122285746
ENST00000269489	400	1.293e-5	77	2.891e-5	207	81.58512738110356	181.40388168216512
ENST00000269491	405	1.142e-5	88	2.806e-5	244	72.1529422124801	176.09437347466186
ENST00000269499	1178	5.446e-5	268	1.114e-4	518	341.00145191946945	696.6760370197477
ENST00000269503	224	1.335e-5	65	2.465e-5	62	84.20864908363458	154.79387584220754
ENST00000269518	136	6.43e-6	24	1.331e-5	71	40.983005794313804	83.95878987386973
ENST00000269554	416	1.791e-5	116	4.005e-5	126	112.69259899682864	250.98967160167862
ENST00000269571	1255	4.93e-5	324	1.154e-4	504	308.7696138598025	721.6619579962337
ENST00000269576	584	2.853e-5	154	5.681e-5	289	179.03021918939896	355.68068049315497
ENST00000269582	282	1.491e-5	70	3.151e-5	158	93.95315826446414	197.64473031688104
ENST00000269586	179	6.102e-6	27	1.479e-5	79	38.934160274241954	93.20358063516956
ENST00000269593	258	1.448e-5	49	3.077e-5	112	91.26717175949189	193.02233493623112
ENST00000269601	142	6.573e-6	40	1.486e-5	14	41.876252469223175	93.64083425225806
ENST00000269701	692	3.223e-5	219	7.111e-5	453	202.14219609264853	445.00534798409245
ENST00000269703	531	2.064e-5	123	5.478e-5	303	129.74549006328033	343.00032559758836
ENST00000269720	361	2.813e-5	57	5.485e-5	115	176.53162709175038	343.4375792146768
ENST00000269740	314	2.012e-5	154	3.309e-5	190	126.49732033633715	207.51416910259303
ENST00000269829	715	1.809e-5	147	4.947e-5	413	113.81696544077052	309.83151550130316
ENST00000269834	472	1.297e-5	105	3.265e-5	267	81.83498659086843	204.76571779517954
ENST00000269844	1507	7.754e-5	407	1.601e-4	688	485.17021595379373	1000.8796249084647
ENST00000269856	669	4.173e-5	189	7.914e-5	314	261.4837584118028	495.1645843443881
ENST00000269878	187	7.751e-6	38	1.712e-5	109	49.23460619679831	107.75787960397264
ENST00000269881	384	1.407e-5	92	3.173e-5	190	88.70611485940208	199.0189559705878
ENST00000269886	368	1.989e-5	163	3.873e-5	188	125.06062988018921	242.74431767943824
ENST00000269919	209	1.044e-5	67	1.919e-5	116	66.03139157324102	120.68809370930416
ENST00000269945	367	1.164e-5	92	3.056e-5	169	73.52716786618683	191.7105740849656
ENST00000269967	343	1.56e-5	104	3.728e-5	194	98.26322963290797	233.6869213254621
ENST00000269973	682	1.601e-5	139	4.848e-5	318	100.82428653299779	303.64750005962287
ENST00000269980	445	2.075e-5	129	4.817e-5	251	130.4326028901337	301.71109118394526
ENST00000270001	533	1.155e-5	68	3.635e-5	183	72.96498464421589	227.8776946984291
ENST00000270061	385	2.422e-5	95	4.429e-5	199	152.1078893372353	277.4747478367538
ENST00000270066	520	1.716e-5	115	4.592e-5	227	108.0077388137375	287.65651063467186
ENST00000270077	426	1.32e-5	165	3.394e-5	365	83.27167704701637	212.82367731009626
ENST00000270112	714	3.284e-5	163	6.948e-5	310	205.9525490415626	434.82358518617445
ENST00000270115	542	2.159e-5	196	5.065e-5	352	135.67964629519577	317.20236218936657
ENST00000270139	557	1.593e-5	111	3.865e-5	264	100.32456811346808	242.24459925990854
ENST00000270142	154	5.653e-6	43	1.235e-5	63	36.129490644631396	77.9621688395131
ENST00000270162	783	4.193e-5	226	8.276e-5	369	262.73305446062705	517.7768428281079
