ensembl_transcript_id	hgnc_symbol
ENST00000399231	MYO5A
ENST00000416188	PHRF1
ENST00000417647	IK
ENST00000407693	PTGR1
ENST00000397979	MAP2K7
ENST00000399688	PAICS
ENST00000399395	SDR39U1
ENST00000398640	PCDHA11
ENST00000398631	PCDHA12
ENST00000409086	SLC39A10
ENST00000414982	PNPLA6
ENST00000398978	COL13A1
ENST00000422440	SLC25A12
ENST00000419573	RASGRF1
ENST00000414552	GABRG2
ENST00000398285	CRHR1
ENST00000409960	SERF2
ENST00000417037	MYD88
ENST00000418543	WDR83
ENST00000405109	KBTBD12
ENST00000401815	GP5
ENST00000407071	KIF26B
ENST00000399881	KCNU1
ENST00000407818	KIF2A
ENST00000407325	GPR1
ENST00000407838	VSTM2A
ENST00000397668	HOOK2
ENST00000403951	DGKB
ENST00000399300	RBM12B
ENST00000402813	CNGA1
ENST00000411494	KCNIP1
ENST00000409296	IPO11
ENST00000417547	FSHB
ENST00000400085	ZNF705D
ENST00000409155	ALAD
ENST00000409749	ASB18
ENST00000412468	SLC35G6
ENST00000413459	AMDHD2
ENST00000418710	SP8
ENST00000399770	GRXCR1
ENST00000404774	MMD2
ENST00000405666	ESRRA
ENST00000412090	KRTAP5-2
ENST00000399685	KRTAP5-3
ENST00000399676	KRTAP5-5
ENST00000409907	IQCA1
ENST00000404190	LIPK
ENST00000407315	THAP4
ENST00000398462	SPAG11B
ENST00000398612	ZNF596
ENST00000403437	MYH8
ENST00000410061	RAB6C
ENST00000407426	WDR43
ENST00000411432	METTL21A
ENST00000420162	CDRT15
ENST00000421285	GOLGA6B
ENST00000412055	PRRT3
ENST00000409580	GULP1
ENST00000419348	HTATIP2
ENST00000406581	POLD2
ENST00000413988	EXOC3L2
ENST00000408947	TAS2R40
ENST00000412585	HLA-B
ENST00000402673	SAR1B
ENST00000403915	KCNS3
ENST00000398844	SEC24A
ENST00000408916	TAS2R41
ENST00000407800	MRPS12
ENST00000416614	NOP14
ENST00000398052	GRK4
ENST00000417826	CCDC103
ENST00000405413	HPSE
ENST00000411539	SEMA4B
ENST00000407106	FAH
ENST00000419735	ATXN7L1
ENST00000417955	NAPEPLD
ENST00000417209	RGS21
ENST00000404914	ATG4B
ENST00000409502	PPM1M
ENST00000406686	SLC22A23
ENST00000399464	NEURL4
ENST00000409690	CEP19
ENST00000405615	CADM2
ENST00000418378	SPARCL1
ENST00000401867	P4HA2
ENST00000401878	RBM33
ENST00000420658	AFAP1
ENST00000411486	HJURP
ENST00000409699	MEGF11
ENST00000409185	FAM168B
ENST00000405858	ZNF12
ENST00000411948	COX20
ENST00000411851	TBXA2R
ENST00000408968	IFITM1
ENST00000404568	DQX1
ENST00000401695	RPS14
ENST00000413830	EPGN
ENST00000403681	HMGA2
ENST00000415954	MTO1
ENST00000412916	CBFB
ENST00000398148	KHSRP
ENST00000409644	WDR81
ENST00000398389	MPP3
ENST00000413580	PHOSPHO1
ENST00000408888	RBM34
ENST00000398055	C12orf66
ENST00000399808	IFITM3
ENST00000404938	ABCB5
ENST00000421974	ATP6V0E2
ENST00000409223	KLHL30
ENST00000418316	OR6V1
ENST00000408955	OR2F2
ENST00000408979	OR2A2
ENST00000407242	LRRC32
ENST00000409852	NPPC
ENST00000409709	MYO7A
ENST00000401500	WDR62
ENST00000398027	ZCWPW1
ENST00000409158	PLEKHB2
ENST00000398718	DEFB113
ENST00000399004	GIN1
ENST00000409936	PREPL
ENST00000419277	HLA-DPA1
ENST00000422514	RPL23A
ENST00000418931	HLA-DPB1
ENST00000413689	SCN5A
ENST00000398238	NSF
ENST00000414820	FAHD2B
ENST00000420699	ANKRD36
ENST00000409900	CHN1
ENST00000402696	TF
ENST00000397732	ZNF709
ENST00000419783	GPX1
ENST00000414487	SNRPE
ENST00000398455	HIGD1C
ENST00000401061	MMACHC
ENST00000418425	LETMD1
ENST00000398604	PCDHGA8
ENST00000398610	PCDHGA10
ENST00000398594	PCDHGB7
ENST00000398587	PCDHGA11
ENST00000418234	PPP1R13L
ENST00000402135	FANCL
ENST00000409195	XIRP2
ENST00000412661	SLC25A48
ENST00000411641	AHSG
ENST00000420826	SUMO2
ENST00000415950	SCN1B
ENST00000405535	TMEM79
ENST00000418115	RHOA
ENST00000405308	MDK
ENST00000407834	AQP12B
ENST00000402010	MARK2
ENST00000402693	MEX3D
ENST00000418265	ISY1-RAB43
ENST00000409789	CNPPD1
ENST00000402119	CYP4F11
ENST00000400181	KDM1A
ENST00000412477	ARRB2
ENST00000409638	STK16
ENST00000397659	TCTN1
ENST00000422989	IRGQ
ENST00000420696	PBX1
ENST00000398755	PARP3
ENST00000405954	DUSP28
ENST00000403593	SDSL
ENST00000404971	NRXN1
ENST00000409149	SLC38A11
ENST00000409109	NLRX1
ENST00000398606	GSTP1
ENST00000410080	PRPF40A
ENST00000398189	APOF
ENST00000409561	C2orf78
ENST00000400930	UBE2J2
ENST00000398016	GRIP1
ENST00000398138	RDH16
ENST00000420323	DNAH1
ENST00000407073	MBD5
ENST00000409190	SYNC
ENST00000401073	KIAA1522
ENST00000412356	ICAM2
ENST00000412278	RBM14-RBM4
ENST00000421967	NME6
ENST00000409990	WDSUB1
ENST00000398536	KRTAP5-7
ENST00000398534	KRTAP5-8
ENST00000398531	KRTAP5-10
ENST00000398530	KRTAP5-11
ENST00000417717	SATB1
ENST00000409511	CD8A
ENST00000409678	NOTUM
ENST00000407270	MTA3
ENST00000399050	CTNND1
ENST00000415913	IDH1
ENST00000408978	MYO3B
ENST00000421812	ZNF697
ENST00000410023	IL1R1
ENST00000409448	LYG1
ENST00000406818	DTNB
ENST00000414822	CDKN1C
ENST00000409333	SSB
ENST00000402198	SETD5
ENST00000405578	RPAIN
ENST00000418842	GCG
ENST00000408939	TTC30B
ENST00000397833	PLEKHG7
ENST00000398015	EPHB1
ENST00000416321	DEPDC4
ENST00000397861	C17orf67
ENST00000412830	PWP1
ENST00000419091	RCOR3
ENST00000399916	RUNX3
ENST00000404537	OBSL1
ENST00000422003	TBCEL
ENST00000420353	ATF7
ENST00000398802	SLC25A45
ENST00000399451	ANKRD28
ENST00000409451	GIGYF2
ENST00000400809	CCNL2
ENST00000409792	SETD2
ENST00000414809	ARTN
ENST00000410022	NFU1
ENST00000411696	ZNF142
ENST00000404249	CDK11A
ENST00000403528	HCRTR1
ENST00000399510	DLG4
ENST00000410111	IMMT
ENST00000415673	SP140L
ENST00000420504	TMEM200B
ENST00000398472	KRTAP4-1
ENST00000401041	MIER1
ENST00000418519	GSDMB
ENST00000419275	PPIAL4G
ENST00000400794	WDR47
ENST00000402291	KIAA1841
ENST00000421743	RGS4
ENST00000407249	CDK11B
ENST00000401558	XPO1
ENST00000409883	TMEM237
ENST00000409474	MPP4
ENST00000409262	TET3
ENST00000409085	AAK1
ENST00000409642	LYPD6B
ENST00000420607	ACADM
ENST00000405006	THADA
ENST00000409020	NIF3L1
ENST00000421241	C1orf159
ENST00000413473	TTC39A
ENST00000417775	CRYZ
ENST00000406506	HOXD12
ENST00000422435	KIF21B
ENST00000400897	MASP2
ENST00000409979	AGFG1
ENST00000409080	ITGA6
ENST00000403359	FBXO11
ENST00000400664	KLHDC7A
ENST00000410020	DYSF
ENST00000409947	MAP3K2
ENST00000414303	AMY2A
ENST00000418596	FAM126B
ENST00000400952	DNAH14
ENST00000409358	DCDC2B
ENST00000404377	TNFSF18
ENST00000400906	SLC2A7
ENST00000397799	COL8A2
ENST00000441843	LACC1
ENST00000444614	CCDC122
ENST00000446125	DCT
ENST00000424834	SPATA13
ENST00000454349	TNRC6B
ENST00000442544	DCC
ENST00000436348	MRO
ENST00000455146	COG6
ENST00000454366	GTSE1
ENST00000456733	SYTL5
ENST00000435456	SLC25A17
ENST00000434316	TMCO3
ENST00000443824	CTPS2
ENST00000436407	SLC14A1
ENST00000446108	RBM17
ENST00000443185	ZNF516
ENST00000442325	ELP2
ENST00000433931	SYNJ1
ENST00000429584	YY2
ENST00000433985	IFT27
ENST00000444313	PARVG
ENST00000438146	RBFOX2
ENST00000434045	IGF2
ENST00000426216	ATP9B
ENST00000439435	FGF16
ENST00000457692	SERPINB2
ENST00000423059	THSD7A
ENST00000436587	C1GALT1
ENST00000424439	NHLRC4
ENST00000439986	CCBE1
ENST00000450049	ARL13A
ENST00000447869	STK33
ENST00000430479	ETV1
ENST00000446113	ZDHHC13
ENST00000445930	PSMC6
ENST00000424747	SLC52A1
ENST00000428135	SNX13
ENST00000443272	NFIC
ENST00000430365	VGLL4
ENST00000433363	SLC13A5
ENST00000454498	CSGALNACT1
ENST00000455600	RUSC2
ENST00000446818	TBC1D5
ENST00000435803	ABCA13
ENST00000458578	UBE2L3
ENST00000426508	IFT140
ENST00000441525	DCAF8L1
ENST00000438331	ANXA11
ENST00000446702	CNTN6
ENST00000444610	DHRS12
ENST00000441607	INO80C
ENST00000439701	IKZF1
ENST00000434724	GSPT1
ENST00000436072	SFRP4
ENST00000449969	PLCH2
ENST00000437605	TBC1D26
ENST00000440926	SLC18A1
ENST00000441493	MICAL3
ENST00000450849	ATCAY
ENST00000427575	DOHH
ENST00000440692	RPS24
ENST00000439251	PNMA5
ENST00000454584	GAS2
ENST00000446864	SPANXN4
ENST00000429591	ZNF713
ENST00000436087	ZNF438
ENST00000457054	PDCD6IP
ENST00000454678	TRIM26
ENST00000429989	TSPAN14
ENST00000424542	SLC9A3R2
ENST00000451343	TNXB
ENST00000438552	SNRPB
ENST00000424127	GAB3
ENST00000435224	ABTB2
ENST00000453061	PIGG
ENST00000447116	ZNF619
ENST00000428559	DERA
ENST00000457354	TMX1
ENST00000437198	PARN
ENST00000433731	RNF212
ENST00000455140	EPS15L1
ENST00000447411	SLC38A4
ENST00000441259	PRF1
ENST00000430124	MLN
ENST00000449131	BEST1
ENST00000427043	CASP14
ENST00000428417	TMEM51
ENST00000447654	HMGA1
ENST00000437685	CDC45
ENST00000451316	IP6K3
ENST00000426836	DSN1
ENST00000430082	ECD
ENST00000444124	DDC
ENST00000426005	TREML1
ENST00000445327	GRB7
ENST00000423158	NTF3
ENST00000456783	ZNF492
ENST00000438929	BDNF
ENST00000447750	GDI1
ENST00000442371	GCNT1
ENST00000443980	NECAP2
ENST00000454036	SLC12A5
ENST00000458276	ABHD5
ENST00000448223	SMC6
ENST00000444486	MEF2B
ENST00000449956	ITIH3
ENST00000443617	HERC1
ENST00000427442	L3MBTL1
ENST00000430889	HOXC4
ENST00000433360	PPP1R9A
ENST00000446044	MAPKAPK3
ENST00000447459	GSG1L
ENST00000442253	PAQR8
ENST00000448108	TAF1D
ENST00000429644	GBE1
ENST00000427939	FBXO24
ENST00000442738	POLR2F
ENST00000454158	RELL1
ENST00000441801	FBLIM1
ENST00000433060	AMOTL1
ENST00000446157	MUSTN1
ENST00000445716	FAM133B
ENST00000436693	TLR6
ENST00000425520	FRG2B
ENST00000450142	PPP1R12A
ENST00000436639	SESN1
ENST00000439399	SNAP91
ENST00000457326	CAPNS2
ENST00000447648	TECPR1
ENST00000450169	LSM5
ENST00000438447	PDZD2
ENST00000451899	OSGIN2
ENST00000423828	TMBIM6
ENST00000428304	ABHD4
ENST00000428202	POC5
ENST00000451085	LRRN3
ENST00000455566	PPP2R2D
ENST00000427982	GDNF
ENST00000425690	PVR
ENST00000447676	PNCK
ENST00000449740	IMPA1
ENST00000429260	C9orf116
ENST00000425457	NFYC
ENST00000435070	CPSF6
ENST00000446176	FNBP1
ENST00000424301	CKMT2
ENST00000448228	FAM86B1
ENST00000429154	ZNF230
ENST00000458587	BCAP31
ENST00000425699	NANOS1
ENST00000445866	SGCE
ENST00000423391	ACTBL2
ENST00000425354	RARG
ENST00000431473	RIMKLA
ENST00000447266	SENP6
ENST00000427130	NSMAF
ENST00000436581	RUNX1T1
ENST00000435041	UBE2J1
ENST00000434772	ZNF223
ENST00000449103	PLXNB2
ENST00000446444	UGT2B11
ENST00000453097	SLC4A8
ENST00000428216	MAVS
ENST00000433642	BLOC1S3
ENST00000457408	TMED4
ENST00000449771	RAPGEF3
ENST00000437936	IGFL1
ENST00000440863	ULK3
ENST00000442437	GAGE12J
ENST00000426739	ZNF234
ENST00000425534	EIF4E3
ENST00000458549	TMEM64
ENST00000457167	DNAJC7
ENST00000438925	MMS19
ENST00000447887	OSBPL9
ENST00000453129	CLDN25
ENST00000454782	PXT1
ENST00000452455	MYBPC1
ENST00000433351	PCYOX1
ENST00000446378	CMYA5
ENST00000447601	FAM3A
ENST00000449726	PLEKHA8
ENST00000453994	GDPD2
ENST00000430334	PLEKHM1
ENST00000430046	FCHO2
ENST00000434824	RNF148
ENST00000443381	ZNF276
ENST00000441174	TBRG1
ENST00000428554	CCDC30
ENST00000442160	ZNF410
ENST00000447944	PNPT1
ENST00000434106	ODF2
ENST00000453996	CTU2
ENST00000440859	CBLL1
ENST00000441065	RFPL4B
ENST00000425133	FAM104B
ENST00000448775	CLMP
ENST00000439461	ZNF766
ENST00000423902	CHD7
ENST00000433389	ESRP1
ENST00000451321	INTS12
ENST00000452929	KLC1
ENST00000426546	CCDC107
ENST00000431670	PHLDB2
ENST00000442011	TGFBI
ENST00000436428	MSMP
ENST00000434415	ZNF783
ENST00000423537	FAM221B
ENST00000440869	PHACTR2
ENST00000445369	CLDN9
ENST00000427197	SLC35G1
ENST00000431683	GLB1L3
ENST00000452271	SBSN
ENST00000428847	FBXO43
ENST00000423479	CTCFL
ENST00000437192	C16orf90
ENST00000449076	TESPA1
ENST00000437633	DOCK4
ENST00000436874	VEZT
ENST00000451037	CA10
ENST00000440797	PPIL6
ENST00000451195	C15orf40
ENST00000454853	GABRR1
ENST00000450251	USP53
ENST00000453960	MECP2
ENST00000457545	AKR1B15
ENST00000454765	TMEM171
ENST00000436063	DNTTIP2
ENST00000458198	CDKN2AIPNL
ENST00000449022	CADPS2
ENST00000434900	OPRM1
ENST00000424789	TANC2
ENST00000448516	KAT8
ENST00000458310	RFESD
ENST00000427060	SLA
ENST00000456936	TMED7
ENST00000437043	ERAP2
ENST00000432792	TMEM125
ENST00000427411	ACE2
ENST00000440232	POLD1
ENST00000446197	DCAF11
ENST00000442682	TMEM213
ENST00000434600	LAMP2
ENST00000429927	CDKL2
ENST00000452400	NCOA2
ENST00000446465	SLC35G2
ENST00000445224	SCHIP1
ENST00000458143	ZNF746
ENST00000442218	SLC48A1
ENST00000427482	SH3GL3
ENST00000448612	WDR27
ENST00000448552	CHTF8
ENST00000435817	FCHSD1
ENST00000456829	VWA5A
ENST00000446859	LRRC34
ENST00000438167	PLA2G10
ENST00000452027	SRSF12
ENST00000458537	SKIL
ENST00000436636	TNIK
ENST00000446231	SMG1
ENST00000436978	PTPN13
ENST00000434632	GPAT2
ENST00000426538	GINS3
ENST00000441782	KDM8
ENST00000439211	DHFR
ENST00000437822	TAF6
ENST00000440460	DIXDC1
ENST00000431067	ORM2
ENST00000454872	NAALADL2
ENST00000442267	TBC1D9
ENST00000435634	EXOSC6
ENST00000450892	STRC
ENST00000454394	WDR20
ENST00000458258	PTBP3
ENST00000428797	GABRA1
ENST00000454402	RFC5
ENST00000432825	FBXO10
ENST00000443035	DENND4A
ENST00000429722	ALKBH2
ENST00000457424	CEP44
ENST00000434646	IGFL2
ENST00000441802	FAT1
ENST00000457714	NLGN1
ENST00000451055	SEMA5B
ENST00000447370	SIGLEC11
ENST00000434826	C4orf45
ENST00000458128	PGAM4
ENST00000431156	TTI2
ENST00000432997	KCNMB2
ENST00000449592	TMEM120B
ENST00000424086	TMEM177
ENST00000450136	TRIM32
ENST00000433866	HSBP1
ENST00000439682	POTEB
ENST00000458420	CLSTN2
ENST00000454652	KLHL24
ENST00000429586	ABCF3
ENST00000428675	PLCL1
ENST00000429436	MARK3
ENST00000451320	ARFIP1
ENST00000423344	CC2D2B
ENST00000458591	SCFD1
ENST00000449228	BBC3
ENST00000448921	SERPINA1
ENST00000427255	PPP1R14D
ENST00000447204	TMEM176B
ENST00000453386	TRA2B
ENST00000443698	IFT74
ENST00000454497	OTUD4
ENST00000442697	DNAJB14
ENST00000455694	PRSS48
ENST00000434634	WDR73
ENST00000451604	SOX5
ENST00000441448	RPF2
ENST00000449606	EARS2
ENST00000432680	MAMLD1
ENST00000453304	UNC5C
ENST00000454250	CHRNA7
ENST00000449309	FAM200A
ENST00000424881	ZNF655
ENST00000435339	LPAR4
ENST00000435962	TC2N
ENST00000435029	KIF4B
ENST00000425280	LDB1
ENST00000447102	GAMT
ENST00000449465	C11orf94
ENST00000454345	DGKZ
ENST00000423485	TOP2A
ENST00000436535	ZNF385C
ENST00000434248	ZNF780B
ENST00000429433	BEND3
ENST00000441222	USP46
ENST00000440973	ESR1
ENST00000425054	KCNK16
ENST00000438576	C11orf68
ENST00000456951	TSGA13
ENST00000457749	ZNF28
ENST00000452681	PHKG1
ENST00000456315	DEPDC1
ENST00000436120	ZNF527
ENST00000451402	PPP6C
ENST00000442628	NRBP2
ENST00000439174	GNA13
ENST00000431561	ZNF200
ENST00000433076	RPP21
ENST00000425825	BRMS1
ENST00000453200	URGCP
ENST00000447234	MUC20
ENST00000425629	SIGLEC6
ENST00000439742	MXD3
ENST00000454449	ETV3L
ENST00000454783	LTA
ENST00000449264	TNF
ENST00000429299	LTB
ENST00000426197	C1orf226
ENST00000439741	MTMR11
ENST00000434476	SCRN1
ENST00000437212	TMPRSS4
ENST00000440605	FAM153A
ENST00000428931	UBAP2L
ENST00000455480	ACAD10
ENST00000427159	FTSJ3
ENST00000423932	OR10J1
ENST00000429277	LDB3
ENST00000439458	UNC80
ENST00000427738	CYLD
ENST00000423778	KY
ENST00000428041	ARHGAP11B
ENST00000456397	TM2D2
ENST00000444449	AP1M1
ENST00000424930	ZNF419
ENST00000452443	TGM7
ENST00000439785	ZNF30
ENST00000458235	JAK3
ENST00000434354	PEX5
ENST00000438926	SLC12A3
ENST00000439977	HERPUD1
ENST00000442396	ZNF839
ENST00000431736	UBE4A
ENST00000423777	ATF5
ENST00000451025	MAD2L1BP
ENST00000454545	TMEM169
ENST00000428443	SESTD1
ENST00000433979	PIK3C2G
ENST00000428046	ADAL
ENST00000429149	IL34
ENST00000448276	SMARCD2
ENST00000423345	PRAM1
ENST00000449549	B3GNT9
ENST00000441626	CNBP
ENST00000452733	CYTH2
ENST00000427569	AARSD1
ENST00000425340	FUT2
ENST00000438911	CYHR1
ENST00000430069	TBL1XR1
ENST00000428149	ALKBH8
ENST00000448048	AGAP4
ENST00000456849	PAPSS2
ENST00000457500	ALDH3A1
ENST00000433976	ZNF778
ENST00000455345	ZBBX
ENST00000456013	PTPN6
ENST00000448696	IFNE
ENST00000439696	ZFP36L1
ENST00000440944	GPSM1
ENST00000428433	PAX2
ENST00000455934	NDUFS1
ENST00000425225	SOHLH1
ENST00000445355	ADAM8
ENST00000433452	PRAP1
ENST00000454243	PHYHIP
ENST00000435564	PDE1A
ENST00000444136	TDRD5
ENST00000453597	DNAJB5
ENST00000452790	BZW1
ENST00000453981	DOCK8
ENST00000445632	CCDC81
ENST00000446997	SLC4A10
ENST00000458521	TAC3
ENST00000456318	POLR2H
ENST00000433368	CRISP3
ENST00000442789	MYO1A
ENST00000458573	LMOD2
ENST00000446248	CAMSAP3
ENST00000442977	OXR1
ENST00000424011	CMTM3
ENST00000432196	KBTBD13
ENST00000448903	AP2A2
ENST00000431350	TLK1
ENST00000423312	KIF26A
ENST00000451315	NOL7
ENST00000434704	DLX3
ENST00000427316	NPNT
ENST00000429772	TMEM106C
ENST00000450053	NBEAL2
ENST00000424014	EIF2B1
ENST00000434837	MDGA1
ENST00000438323	IFI35
ENST00000453321	TMEM67
ENST00000438763	HLA-DOB
ENST00000429709	ACTL6A
ENST00000456935	MAN2B1
ENST00000445895	CARNS1
ENST00000457416	FGFR2
ENST00000447079	CDK12
ENST00000439576	ACAN
ENST00000446023	MGAT1
ENST00000451102	TK2
ENST00000450361	COMMD5
ENST00000432710	GSG1
ENST00000425967	FGFR1
ENST00000423729	NAT8L
ENST00000455841	GTF2IRD1
ENST00000428432	SAMD7
ENST00000437801	NELL2
ENST00000429976	TRANK1
ENST00000431365	RLN3
ENST00000439151	NSD1
ENST00000447017	ABLIM2
ENST00000433211	CTNNA3
ENST00000446090	DCTN4
ENST00000427836	PLEKHM3
ENST00000443053	CISH
ENST00000432329	CREB1
ENST00000439028	S1PR5
ENST00000441542	HDAC9
ENST00000431717	C3orf52
ENST00000456015	SLC30A8
ENST00000449870	ILF3
ENST00000444881	TMBIM1
ENST00000441037	AGBL1
ENST00000445907	CHRM2
ENST00000426895	TTLL3
ENST00000430070	KBTBD4
ENST00000443950	HNRNPF
ENST00000442196	CCPG1
ENST00000442488	FEZF1
ENST00000428762	RELN
ENST00000428726	CD44
ENST00000449682	MST1
ENST00000440890	BMPR1B
ENST00000425175	SLC4A4
ENST00000442510	PTPRC
ENST00000432564	HCAR1
ENST00000446526	PRPSAP1
ENST00000433477	CTSO
ENST00000454376	PRMT1
ENST00000456763	MAPKBP1
ENST00000454516	CNOT10
ENST00000446620	TAS2R39
ENST00000449742	TRIM10
ENST00000456324	ZNF146
ENST00000433867	PRKD2
ENST00000443739	FAM131B
ENST00000455537	KIF5A
ENST00000458059	CNEP1R1
ENST00000426333	EFTUD2
ENST00000449207	PRDM7
ENST00000455880	GLRA1
ENST00000426455	STAG3
ENST00000423665	HSD11B1L
ENST00000438480	MSANTD1
ENST00000426923	PLAC8
ENST00000432176	FAM126A
ENST00000452722	CADM1
ENST00000454136	BTNL2
ENST00000435680	MTMR10
ENST00000436784	GLYCTK
ENST00000424120	CC2D2A
ENST00000440155	ZNF138
ENST00000429243	PRR13
ENST00000444837	MT1G
ENST00000450673	ARL17B
ENST00000457717	MTTP
ENST00000438731	C4orf51
ENST00000425380	HYLS1
ENST00000452135	MAPK9
ENST00000450114	WEE1
ENST00000434032	USP19
ENST00000424957	MEPE
ENST00000425368	CFB
ENST00000456430	CAND2
ENST00000429711	RPL32
ENST00000428956	C4A
ENST00000435363	C4B
ENST00000431206	PSMD13
ENST00000451172	IQCJ
ENST00000425432	ZNF821
ENST00000428239	CDC7
ENST00000431843	SIGIRR
ENST00000428789	MGAT5B
ENST00000448105	CALCOCO2
ENST00000445478	JMJD6
ENST00000428701	HLA-G
ENST00000443649	DIABLO
ENST00000425538	MYOCD
ENST00000430969	TNRC18
ENST00000444914	SLC13A2
ENST00000447769	GPR141
ENST00000432561	CHFR
ENST00000441310	PMS1
ENST00000431975	AKAP7
ENST00000449561	LILRB5
ENST00000427683	EFNA4
ENST00000428670	ATP2B1
ENST00000428368	MYT1L
ENST00000445902	VPS52
ENST00000439602	RPS18
ENST00000451237	B3GALT4
ENST00000440804	SIGLEC9
ENST00000456448	OR7E24
ENST00000426633	TAPBP
ENST00000431845	ZBTB22
ENST00000426677	TOMM40
ENST00000428849	KIFC1
ENST00000430385	ZNF799
ENST00000442561	LAX1
ENST00000445193	RPP14
ENST00000442744	UBA52
ENST00000442034	RAB3GAP1
ENST00000439556	ZNF625
ENST00000436066	PLEKHF1
ENST00000446148	ZNF300
ENST00000424280	TBCCD1
ENST00000443236	CPAMD8
ENST00000446632	IL5RA
ENST00000445409	OAS1
ENST00000451287	PPM1N
ENST00000448456	CGB8
ENST00000455516	SLC23A3
ENST00000423947	ANO6
ENST00000429416	SMARCA4
ENST00000448116	SHC1
ENST00000444197	OR10C1
ENST00000444739	CASP4
ENST00000454590	MAP7
ENST00000447630	SS18L2
ENST00000441594	HHATL
ENST00000452906	HIGD1A
ENST00000449082	SCN10A
ENST00000445192	PRG4
ENST00000425528	TNPO2
ENST00000455521	ZNF780A
ENST00000452319	GLI2
ENST00000452676	ZNF347
ENST00000429604	ZNF160
ENST00000452335	DYTN
ENST00000449576	LPIN1
ENST00000451251	ZNF692
ENST00000425394	PAN2
ENST00000449250	C17orf58
ENST00000444129	RECQL
ENST00000433034	ARPC4
ENST00000451130	EIF2B4
ENST00000432992	GAS7
ENST00000443512	PLSCR5
ENST00000456354	CATSPER4
ENST00000435607	SCN4A
ENST00000433197	ERN1
ENST00000426126	ZDHHC17
ENST00000429849	C12orf71
ENST00000445061	DHX30
ENST00000434006	SPINK8
ENST00000424576	RPL6
ENST00000429027	PLEKHA5
ENST00000435505	VRK2
ENST00000426559	STMN1
ENST00000447280	SERPINE2
ENST00000428826	EZH1
ENST00000449260	PMEL
ENST00000442241	NLE1
ENST00000423516	TKT
ENST00000445590	FAM177B
ENST00000437048	VPS53
ENST00000454309	FGF12
ENST00000426263	SLC2A1
ENST00000450454	TCEA3
ENST00000448504	ARSG
ENST00000455511	ANAPC7
ENST00000451590	HRAS
ENST00000444842	KCNK2
ENST00000427338	OR5K2
ENST00000440596	HTR3E
ENST00000431635	EBNA1BP2
ENST00000446524	OR4A47
ENST00000449552	TRIM16L
ENST00000424785	FKBP7
ENST00000426105	PUM1
ENST00000453153	FASTKD1
ENST00000452803	DCDC1
ENST00000425719	NTM
ENST00000446293	BSDC1
ENST00000435706	TOP2B
ENST00000431162	TTC21A
ENST00000426398	PTBP2
ENST00000450662	EFCAB3
ENST00000424263	PRDM11
ENST00000426726	RUNDC3A
ENST00000450993	PLCD4
ENST00000431802	BCS1L
ENST00000454077	ATXN7L3
ENST00000442102	FDXR
ENST00000444766	INTS2
ENST00000423557	IL10
ENST00000439055	ACOXL
ENST00000432648	AKIRIN1
ENST00000437150	GCA
ENST00000447110	PIK3R5
ENST00000431828	KANSL3
ENST00000446656	MOGAT1
ENST00000450471	CDK15
ENST00000428771	HES4
ENST00000429538	PAX8
ENST00000435030	KIF5C
ENST00000434813	CLK1
ENST00000438976	GPATCH4
ENST00000444387	SH2D5
ENST00000433529	TIA1
ENST00000435504	ASXL2
ENST00000428314	MYO7B
ENST00000431078	CNTNAP5
ENST00000449802	NBEAL1
ENST00000429204	ITPKB
ENST00000453908	SH3D21
ENST00000493196	RWDD2B
ENST00000492622	FNDC3A
ENST00000511166	CCDC169-SOHLH2
ENST00000458659	TSC22D1
ENST00000488699	SLAIN1
ENST00000465261	LMO7
ENST00000480798	CST7
ENST00000506447	CEP192
ENST00000497571	KLF6
ENST00000478244	DCUN1D2
ENST00000497547	RRP1
ENST00000461685	ZMYND8
ENST00000491614	NUDT5
ENST00000464265	PIGP
ENST00000468660	KLF8
ENST00000519676	SLC25A30
ENST00000488423	DPH3
ENST00000512701	TTC39B
ENST00000476166	FXYD4
ENST00000475243	VAPB
ENST00000510882	HDGFL1
ENST00000488300	RNF182
ENST00000519106	CLDN23
ENST00000466681	MALSU1
ENST00000474627	ATPAF2
ENST00000466830	CMC1
ENST00000521776	UTP14C
ENST00000506868	TAS2R50
ENST00000521508	ALG11
ENST00000524240	GFRA2
ENST00000518498	TFF3
ENST00000491143	ONECUT2
ENST00000484558	CHCHD10
ENST00000521255	SERPINE3
ENST00000503731	TUSC3
ENST00000520164	EBF2
ENST00000498737	NDUFA6
ENST00000487519	TFAM
ENST00000503781	PIEZO2
ENST00000465995	DNAJC24
ENST00000502583	CAGE1
ENST00000472091	ERVFRD-1
ENST00000465148	CCNJ
ENST00000519973	SLC25A37
ENST00000521489	HS6ST2
ENST00000523116	LEPROTL1
ENST00000511885	POLN
ENST00000517294	CCDC160
ENST00000479665	AZI2
ENST00000476832	ALG2
ENST00000490799	SLC26A8
ENST00000505790	IRX4
ENST00000467963	BRD9
ENST00000513610	MYO10
ENST00000524189	KIF13B
ENST00000481247	BTBD9
ENST00000507754	NDUFA13
ENST00000521400	EPHX2
ENST00000504595	FBXL7
ENST00000477224	CAMKV
ENST00000503393	SH3BP2
ENST00000514277	YJEFN3
ENST00000499869	WDR1
ENST00000502986	IDO2
ENST00000523111	UBE2V2
ENST00000474889	PTPRG
ENST00000521604	TCEA1
ENST00000522362	PNMA2
ENST00000519728	LYN
